directFractionalCadence,directTimestamp,sumDistance,directCorrectedElevation,directHeartRate,directDoubleCadence,directLongitude,sumElapsedDuration,directSpeed,directElevation,directUncorrectedElevation,sumMovingDuration,directLatitude,directRunCadence,sumDuration,directVerticalSpeed,elapsed_s
0.0,1787874290000.0,3740.02001953125,76.0,160.0,162.0,106.89433830790222,2227.0,1.9220000505447388,76.0,97.5999984741211,2219.0,-6.426352271810174,81.0,2227.0,0.052000001072883606,2227.0
0.5,1787874291000.0,3741.8798828125,75.80000305175781,160.0,161.0,106.89433520659804,2228.0,1.9220000505447388,75.80000305175781,97.80000305175781,2220.0,-6.426335675641894,80.0,2228.0,-0.05999999865889549,2228.0
0.5,1787874299000.0,3759.199951171875,77.19999694824219,160.0,161.0,106.89429187215865,2236.0,1.940999984741211,77.19999694824219,98.5999984741211,2228.0,-6.4261851366609335,80.0,2236.0,0.15800000727176666,2236.0
0.5,1787874307000.0,3773.52001953125,78.19999694824219,158.0,159.0,106.8942700792104,2244.0,1.940999984741211,78.19999694824219,99.0,2236.0,-6.426057731732726,79.0,2244.0,0.1289999932050705,2244.0
0.5,1787874313000.0,3785.5400390625,78.0,160.0,159.0,106.89430084079504,2250.0,1.9220000505447388,78.0,98.19999694824219,2242.0,-6.425959914922714,79.0,2250.0,-0.026000000536441803,2250.0
0.5,1787874315000.0,3790.010009765625,77.4000015258789,161.0,159.0,106.89433964900672,2252.0,1.9220000505447388,77.4000015258789,98.0,2244.0,-6.425950611010194,79.0,2252.0,-0.3319999873638153,2252.0
0.5,1787874318000.0,3795.889892578125,76.4000015258789,162.0,159.0,106.8943839892745,2255.0,1.9220000505447388,76.4000015258789,97.80000305175781,2247.0,-6.425976511090994,79.0,2255.0,-0.296999990940094,2255.0
0.5,1787874326000.0,3812.719970703125,76.0,164.0,161.0,106.89443721435964,2263.0,1.940999984741211,76.0,98.0,2255.0,-6.426118835806847,80.0,2263.0,-0.052000001072883606,2263.0
0.5,1787874337000.0,3833.7900390625,75.80000305175781,162.0,159.0,106.89448683522642,2274.0,1.968999981880188,75.80000305175781,98.5999984741211,2266.0,-6.426302567124367,79.0,2274.0,-0.027000000700354576,2274.0
0.5,1787874347000.0,3852.949951171875,75.5999984741211,163.0,163.0,106.89451801590621,2284.0,1.9500000476837158,75.5999984741211,98.4000015258789,2276.0,-6.426473306491971,81.0,2284.0,-0.014000000432133675,2284.0
0.5,1787874353000.0,3864.7900390625,75.19999694824219,164.0,161.0,106.8945396412164,2290.0,1.968999981880188,75.19999694824219,98.19999694824219,2282.0,-6.4265779964625835,80.0,2290.0,-0.06300000101327896,2290.0
0.5,1787874359000.0,3876.75,75.0,163.0,159.0,106.89455078914762,2296.0,1.996999979019165,75.0,98.19999694824219,2288.0,-6.4266852010041475,79.0,2296.0,-0.039000000804662704,2296.0
0.5,1787874368000.0,3894.530029296875,75.0,162.0,163.0,106.8945430777967,2305.0,2.00600004196167,75.0,98.19999694824219,2297.0,-6.426844373345375,81.0,2305.0,0.003000000026077032,2305.0
0.5,1787874376000.0,3909.820068359375,75.19999694824219,163.0,159.0,106.89454668201506,2313.0,2.00600004196167,75.19999694824219,97.19999694824219,2305.0,-6.42698242329061,79.0,2313.0,0.02500000037252903,2313.0
0.5,1787874384000.0,3926.469970703125,75.80000305175781,163.0,161.0,106.89453109167516,2321.0,2.00600004196167,75.80000305175781,97.4000015258789,2313.0,-6.427131956443191,80.0,2321.0,0.07400000095367432,2321.0
0.5,1787874391000.0,3940.389892578125,76.4000015258789,166.0,161.0,106.89451701007783,2328.0,2.00600004196167,76.4000015258789,97.80000305175781,2320.0,-6.427257098257542,80.0,2328.0,0.07199999690055847,2328.0
0.5,1787874399000.0,3957.830078125,77.0,164.0,161.0,106.8944770283997,2336.0,2.015000104904175,77.0,99.0,2328.0,-6.427409816533327,80.0,2336.0,0.08699999749660492,2336.0
0.5,1787874409000.0,3978.31005859375,77.80000305175781,164.0,161.0,106.8944220431149,2346.0,2.0250000953674316,77.80000305175781,99.5999984741211,2338.0,-6.427585920318961,80.0,2346.0,0.08299999684095383,2346.0
0.5,1787874410000.0,3980.39990234375,78.0,164.0,161.0,106.89441299065948,2347.0,2.0250000953674316,78.0,99.5999984741211,2339.0,-6.427602516487241,80.0,2347.0,0.09200000017881393,2347.0
0.5,1787874418000.0,3996.659912109375,78.5999984741211,165.0,161.0,106.89437485300004,2355.0,2.0250000953674316,78.5999984741211,99.5999984741211,2347.0,-6.427744505926967,80.0,2355.0,0.08100000023841858,2355.0
0.5,1787874426000.0,4011.3701171875,79.19999694824219,163.0,159.0,106.89432783052325,2363.0,2.00600004196167,79.19999694824219,98.19999694824219,2355.0,-6.427867636084557,79.0,2363.0,0.07699999958276749,2363.0
0.5,1787874431000.0,4021.1298828125,79.5999984741211,163.0,161.0,106.89430427737534,2368.0,1.996999979019165,79.5999984741211,97.19999694824219,2360.0,-6.427952712401748,80.0,2368.0,0.07800000160932541,2368.0
0.5,1787874437000.0,4031.550048828125,80.19999694824219,164.0,161.0,106.8942835740745,2374.0,1.9869999885559082,80.19999694824219,96.5999984741211,2366.0,-6.428043153136969,80.0,2374.0,0.08500000089406967,2374.0
0.5,1787874442000.0,4041.550048828125,80.80000305175781,165.0,157.0,106.89428256824613,2379.0,1.9589999914169312,80.80000305175781,97.19999694824219,2371.0,-6.4281312469393015,78.0,2379.0,0.125,2379.0
0.5,1787874443000.0,4043.2900390625,80.80000305175781,164.0,159.0,106.89428072422743,2380.0,1.9589999914169312,80.80000305175781,97.19999694824219,2372.0,-6.428146921098232,79.0,2380.0,0.10000000149011612,2380.0
0.5,1787874450000.0,4057.0400390625,81.5999984741211,163.0,159.0,106.89426932483912,2387.0,1.9220000505447388,81.5999984741211,97.4000015258789,2379.0,-6.42827239818871,79.0,2387.0,0.11699999868869781,2387.0
0.5,1787874460000.0,4075.6298828125,81.4000015258789,163.0,161.0,106.89417854882777,2397.0,1.902999997138977,81.4000015258789,100.0,2389.0,-6.428415393456817,80.0,2397.0,-0.032999999821186066,2397.0
0.5,1787874463000.0,4082.340087890625,81.4000015258789,163.0,163.0,106.89416036009789,2400.0,1.902999997138977,81.4000015258789,100.4000015258789,2392.0,-6.428473480045795,81.0,2400.0,0.052000001072883606,2400.0
0.5,1787874469000.0,4095.510009765625,82.0,165.0,163.0,106.89413228072226,2406.0,1.902999997138977,82.0,99.5999984741211,2398.0,-6.428588815033436,81.0,2406.0,0.07100000232458115,2406.0
0.0,1787874476000.0,4105.259765625,81.80000305175781,164.0,0.0,106.89410336315632,2413.0,1.8940000534057617,81.80000305175781,99.80000305175781,2405.0,-6.428672298789024,0.0,2413.0,-0.014999999664723873,2413.0
0.5,1787874480000.0,4110.35009765625,81.5999984741211,161.0,113.0,106.89407595433295,2417.0,1.809999942779541,81.5999984741211,100.0,2409.0,-6.428710101172328,56.0,2417.0,-0.06499999761581421,2417.0
0.5,1787874481000.0,4110.89990234375,81.4000015258789,161.0,113.0,106.89406991936266,2418.0,1.6799999475479126,81.4000015258789,100.0,2410.0,-6.42871018499136,56.0,2418.0,-0.08699999749660492,2418.0
0.0,1787874482000.0,4111.9599609375,81.4000015258789,161.0,110.0,106.89406162127852,2419.0,1.6799999475479126,81.4000015258789,100.0,2411.0,-6.428715968504548,55.0,2419.0,-0.0989999994635582,2419.0
0.0,1787874484000.0,4114.9501953125,81.0,159.0,108.0,106.89403605647385,2421.0,1.5770000219345093,81.0,100.4000015258789,2413.0,-6.42872778698802,54.0,2421.0,-0.16300000250339508,2421.0
0.0,1787874487000.0,4115.5498046875,81.0,157.0,110.0,106.89404024742544,2424.0,1.4559999704360962,81.0,101.4000015258789,2416.0,-6.428727451711893,55.0,2424.0,0.019999999552965164,2424.0
0.5,1787874494000.0,4125.06982421875,81.0,156.0,113.0,106.89401677809656,2431.0,1.222000002861023,81.0,102.80000305175781,2423.0,-6.428808504715562,56.0,2431.0,-0.007000000216066837,2431.0
0.5,1787874502000.0,4136.25,81.4000015258789,158.0,113.0,106.89401275478303,2439.0,1.2410000562667847,81.4000015258789,103.80000305175781,2431.0,-6.42890908755362,56.0,2439.0,0.0560000017285347,2439.0
0.5,1787874510000.0,4146.240234375,81.80000305175781,157.0,111.0,106.89398576505482,2447.0,1.184999942779541,81.80000305175781,103.19999694824219,2439.0,-6.428998187184334,55.0,2447.0,0.026000000536441803,2447.0
0.5,1787874511000.0,4147.1298828125,81.80000305175781,156.0,111.0,106.89398576505482,2448.0,1.184999942779541,81.80000305175781,103.0,2440.0,-6.429006736725569,55.0,2448.0,0.06199999898672104,2448.0
0.0,1787874513000.0,4148.7001953125,82.0,156.0,112.0,106.89399381168187,2450.0,1.2130000591278076,82.0,102.4000015258789,2442.0,-6.429021321237087,56.0,2450.0,0.125,2450.0
0.5,1787874515000.0,4150.91015625,82.0,156.0,113.0,106.89398551359773,2452.0,1.2039999961853027,82.0,102.0,2444.0,-6.429039258509874,56.0,2452.0,-0.009999999776482582,2452.0
0.5,1787874521000.0,4157.1298828125,81.80000305175781,154.0,113.0,106.89395299181342,2458.0,1.194000005722046,81.80000305175781,101.80000305175781,2450.0,-6.429091477766633,56.0,2458.0,-0.03500000014901161,2458.0
0.5,1787874522000.0,4158.16015625,81.80000305175781,154.0,111.0,106.8939473759383,2459.0,1.194000005722046,81.80000305175781,101.80000305175781,2451.0,-6.429099692031741,55.0,2459.0,-0.041999999433755875,2459.0
0.0,1787874528000.0,4166.669921875,82.0,153.0,0.0,106.89392725937068,2465.0,1.184999942779541,82.0,102.19999694824219,2457.0,-6.429175045341253,0.0,2465.0,0.029999999329447746,2465.0
0.0,1787874529000.0,4168.31982421875,81.80000305175781,153.0,0.0,106.89391762018204,2466.0,1.184999942779541,81.80000305175781,102.19999694824219,2458.0,-6.429186360910535,0.0,2466.0,-0.09200000017881393,2466.0
0.0,1787874531000.0,4170.18017578125,81.80000305175781,153.0,0.0,106.89390898682177,2468.0,1.194000005722046,81.80000305175781,102.19999694824219,2460.0,-6.429200442507863,0.0,2468.0,-0.027000000700354576,2468.0
0.5,1787874537000.0,4179.2900390625,81.80000305175781,153.0,117.0,106.893888451159,2474.0,1.2039999961853027,81.80000305175781,102.4000015258789,2466.0,-6.429279735311866,58.0,2474.0,0.019999999552965164,2474.0
0.0,1787874541000.0,4187.18017578125,81.80000305175781,150.0,112.0,106.89386179670691,2478.0,1.2410000562667847,81.80000305175781,102.4000015258789,2470.0,-6.429346539080143,56.0,2478.0,-0.035999998450279236,2478.0
0.0,1787874544000.0,4191.66015625,81.80000305175781,147.0,112.0,106.89385307952762,2481.0,1.25,81.80000305175781,101.5999984741211,2473.0,-6.429386101663113,56.0,2481.0,0.006000000052154064,2481.0
0.0,1787874547000.0,4195.669921875,81.5999984741211,144.0,112.0,106.89383916556835,2484.0,1.2599999904632568,81.5999984741211,101.0,2476.0,-6.429419377818704,56.0,2484.0,-0.027000000700354576,2484.0
0.0,1787874553000.0,4203.56005859375,81.19999694824219,142.0,0.0,106.89382181502879,2490.0,1.2690000534057617,81.19999694824219,101.19999694824219,2482.0,-6.429487187415361,0.0,2490.0,-0.07599999755620956,2490.0
0.5,1787874562000.0,4216.7900390625,80.19999694824219,142.0,113.0,106.89378283917904,2499.0,1.315999984741211,80.19999694824219,101.5999984741211,2491.0,-6.429603109136224,56.0,2499.0,-0.10899999737739563,2499.0
0.5,1787874568000.0,4225.25,79.5999984741211,142.0,105.0,106.89375056885183,2505.0,1.3250000476837158,79.5999984741211,101.80000305175781,2497.0,-6.42967184074223,52.0,2505.0,-0.11900000274181366,2505.0
0.5,1787874576000.0,4235.4599609375,79.0,141.0,111.0,106.89369776286185,2513.0,1.343999981880188,79.0,101.5999984741211,2505.0,-6.429745350033045,55.0,2513.0,-0.05900000035762787,2513.0
0.0,1787874584000.0,4245.27978515625,78.80000305175781,140.0,112.0,106.89361235126853,2521.0,1.343999981880188,78.80000305175781,102.19999694824219,2513.0,-6.429752390831709,56.0,2521.0,-0.03500000014901161,2521.0
0.5,1787874589000.0,4251.240234375,78.5999984741211,137.0,113.0,106.89356901682913,2526.0,1.343999981880188,78.5999984741211,102.19999694824219,2518.0,-6.429725149646401,56.0,2526.0,-0.050999999046325684,2526.0
0.5,1787874592000.0,4254.58984375,78.4000015258789,136.0,113.0,106.89356172457337,2529.0,1.343999981880188,78.4000015258789,102.0,2521.0,-6.429694555699825,56.0,2529.0,-0.026000000536441803,2529.0
0.5,1787874599000.0,4267.240234375,78.4000015258789,134.0,113.0,106.89352073706686,2536.0,1.3530000448226929,78.4000015258789,100.0,2528.0,-6.429587183520198,56.0,2536.0,-0.004000000189989805,2536.0
0.5,1787874601000.0,4269.02978515625,78.19999694824219,134.0,111.0,106.89350263215601,2538.0,1.371999979019165,78.19999694824219,99.4000015258789,2530.0,-6.429585004225373,55.0,2538.0,-0.10199999809265137,2538.0
0.0,1787874606000.0,4274.5400390625,77.5999984741211,134.0,112.0,106.89345225691795,2543.0,1.371999979019165,77.5999984741211,97.80000305175781,2535.0,-6.429579891264439,56.0,2543.0,-0.1120000034570694,2543.0
0.0,1787874608000.0,4276.77001953125,77.5999984741211,134.0,112.0,106.89343205653131,2545.0,1.371999979019165,77.5999984741211,97.0,2537.0,-6.429575784131885,56.0,2545.0,-0.05999999865889549,2545.0
0.5,1787874616000.0,4287.0400390625,77.4000015258789,135.0,113.0,106.89334832131863,2553.0,1.3339999914169312,77.4000015258789,95.80000305175781,2545.0,-6.429532198235393,56.0,2553.0,-0.019999999552965164,2553.0
0.5,1787874620000.0,4291.89013671875,77.4000015258789,132.0,113.0,106.8933049030602,2557.0,1.3250000476837158,77.4000015258789,96.19999694824219,2549.0,-6.42952473834157,56.0,2557.0,-0.007000000216066837,2557.0
0.5,1787874627000.0,4300.580078125,77.19999694824219,131.0,115.0,106.89322954975069,2564.0,1.3339999914169312,77.19999694824219,96.5999984741211,2556.0,-6.429503699764609,57.0,2564.0,-0.010999999940395355,2564.0
0.5,1787874638000.0,4318.4599609375,77.19999694824219,132.0,155.0,106.89307582564652,2575.0,1.5579999685287476,77.19999694824219,96.19999694824219,2567.0,-6.4294547494500875,77.0,2575.0,-0.006000000052154064,2575.0
0.0,1787874646000.0,4331.81005859375,77.0,134.0,152.0,106.89296199940145,2583.0,1.6330000162124634,77.0,96.0,2575.0,-6.429414851590991,76.0,2583.0,-0.03099999949336052,2583.0
0.5,1787874654000.0,4341.4501953125,77.0,133.0,141.0,106.89287868328393,2591.0,1.6050000190734863,77.0,96.19999694824219,2583.0,-6.429390711709857,70.0,2591.0,-0.007000000216066837,2591.0
0.5,1787874663000.0,4353.5,77.19999694824219,133.0,143.0,106.89277399331331,2600.0,1.5299999713897705,77.19999694824219,95.5999984741211,2592.0,-6.429369254037738,71.0,2600.0,0.032999999821186066,2600.0
0.0,1787874669000.0,4362.0498046875,77.4000015258789,132.0,140.0,106.89270660281181,2606.0,1.4930000305175781,77.4000015258789,95.19999694824219,2598.0,-6.4293296076357365,70.0,2606.0,0.017000000923871994,2606.0
0.0,1787874670000.0,4363.02978515625,77.19999694824219,132.0,140.0,106.8927057646215,2607.0,1.4930000305175781,77.19999694824219,95.19999694824219,2599.0,-6.429320722818375,70.0,2607.0,-0.0560000017285347,2607.0
0.0,1787874675000.0,4371.009765625,76.80000305175781,134.0,144.0,106.89270065166056,2612.0,1.4839999675750732,76.80000305175781,96.0,2604.0,-6.42924721352756,72.0,2612.0,-0.10599999874830246,2612.0
0.5,1787874680000.0,4376.6298828125,76.4000015258789,135.0,147.0,106.89273091033101,2617.0,1.465000033378601,76.4000015258789,98.0,2609.0,-6.4292109198868275,73.0,2617.0,-0.052000001072883606,2617.0
0.5,1787874681000.0,4378.22021484375,76.4000015258789,135.0,147.0,106.89274583011866,2618.0,1.465000033378601,76.4000015258789,98.19999694824219,2610.0,-6.429209243506193,73.0,2618.0,-0.012000000104308128,2618.0
0.5,1787874684000.0,4382.9599609375,76.4000015258789,134.0,147.0,106.89278916455805,2621.0,1.465000033378601,76.4000015258789,98.80000305175781,2613.0,-6.4292138535529375,73.0,2621.0,0.010999999940395355,2621.0
0.0,1787874687000.0,4388.3701171875,76.5999984741211,131.0,142.0,106.89283375628293,2624.0,1.465000033378601,76.5999984741211,99.0,2616.0,-6.429234389215708,71.0,2624.0,0.00800000037997961,2624.0
0.0,1787874688000.0,4390.009765625,76.4000015258789,131.0,142.0,106.89284817315638,2625.0,1.465000033378601,76.4000015258789,99.0,2617.0,-6.429238077253103,71.0,2625.0,-0.039000000804662704,2625.0
0.0,1787874696000.0,4403.56982421875,76.4000015258789,132.0,148.0,106.89296216703951,2633.0,1.5019999742507935,76.4000015258789,102.80000305175781,2625.0,-6.429281244054437,74.0,2633.0,0.0020000000949949026,2633.0
0.0,1787874703000.0,4414.66015625,76.5999984741211,133.0,150.0,106.89305327832699,2640.0,1.5210000276565552,76.5999984741211,106.0,2632.0,-6.429322315379977,75.0,2640.0,0.020999999716877937,2640.0
0.0,1787874704000.0,4415.66015625,76.5999984741211,133.0,152.0,106.89306132495403,2641.0,1.5210000276565552,76.5999984741211,106.80000305175781,2633.0,-6.429326422512531,76.0,2641.0,0.014999999664723873,2641.0
0.0,1787874707000.0,4421.009765625,76.80000305175781,134.0,148.0,106.8931029830128,2644.0,1.5210000276565552,76.80000305175781,108.4000015258789,2636.0,-6.429350059479475,74.0,2644.0,0.02800000086426735,2644.0
0.0,1787874709000.0,4424.9501953125,76.80000305175781,135.0,148.0,106.89313475042582,2646.0,1.5210000276565552,76.80000305175781,109.0,2638.0,-6.429363638162613,74.0,2646.0,0.024000000208616257,2646.0
0.0,1787874710000.0,4426.85986328125,76.80000305175781,135.0,150.0,106.89314665272832,2647.0,1.5210000276565552,76.80000305175781,109.19999694824219,2639.0,-6.42937621101737,75.0,2647.0,0.04500000178813934,2647.0
0.0,1787874712000.0,4430.35009765625,77.0,135.0,152.0,106.89316844567657,2649.0,1.5210000276565552,77.0,109.5999984741211,2641.0,-6.429401272907853,76.0,2649.0,0.052000001072883606,2649.0
0.5,1787874717000.0,4438.52978515625,77.0,135.0,155.0,106.89324220642447,2654.0,1.5299999713897705,77.0,111.0,2646.0,-6.429413761943579,77.0,2654.0,0.014000000432133675,2654.0
0.5,1787874720000.0,4443.66015625,77.0,135.0,155.0,106.8932877201587,2657.0,1.5299999713897705,77.0,112.0,2649.0,-6.429424993693829,77.0,2657.0,0.0,2657.0
0.0,1787874723000.0,4447.89013671875,77.0,136.0,152.0,106.8933220859617,2660.0,1.5299999713897705,77.0,113.80000305175781,2652.0,-6.429446199908853,76.0,2660.0,0.02500000037252903,2660.0
0.5,1787874733000.0,4464.47998046875,77.4000015258789,135.0,155.0,106.89346516504884,2670.0,1.5299999713897705,77.4000015258789,116.4000015258789,2662.0,-6.429485594853759,77.0,2670.0,0.039000000804662704,2670.0
0.5,1787874741000.0,4475.16015625,78.5999984741211,135.0,153.0,106.89355962909758,2678.0,1.5119999647140503,78.5999984741211,114.80000305175781,2670.0,-6.429506968706846,76.0,2678.0,0.13699999451637268,2678.0
0.0,1787874746000.0,4481.60986328125,79.0,135.0,152.0,106.89361268654466,2683.0,1.465000033378601,79.0,111.4000015258789,2675.0,-6.429474866017699,76.0,2683.0,0.09099999815225601,2683.0
0.5,1787874747000.0,4483.39013671875,79.0,135.0,153.0,106.8936223257333,2684.0,1.4559999704360962,79.0,110.5999984741211,2676.0,-6.429461454972625,76.0,2684.0,0.0560000017285347,2684.0
0.5,1787874756000.0,4500.75,80.19999694824219,136.0,153.0,106.89375149086118,2693.0,1.5019999742507935,80.19999694824219,104.0,2685.0,-6.429372355341911,76.0,2693.0,0.12300000339746475,2693.0
0.0,1787874760000.0,4507.240234375,80.80000305175781,138.0,152.0,106.8938006926328,2697.0,1.5210000276565552,80.80000305175781,103.0,2689.0,-6.42934201285243,76.0,2697.0,0.16699999570846558,2697.0
0.0,1787874762000.0,4510.22998046875,81.19999694824219,138.0,150.0,106.89382575452328,2699.0,1.5299999713897705,81.19999694824219,103.0,2691.0,-6.429352825507522,75.0,2699.0,0.20499999821186066,2699.0
0.0,1787874763000.0,4510.22998046875,81.4000015258789,138.0,150.0,106.89383899793029,2700.0,1.5299999713897705,81.4000015258789,103.0,2692.0,-6.429358357563615,75.0,2700.0,0.210999995470047,2700.0
