directLatitude,directDoubleCadence,directFractionalCadence,sumElapsedDuration,directTimestamp,directRunCadence,sumDuration,sumMovingDuration,sumDistance,directLongitude,directUncorrectedElevation,directSpeed,directElevation,directCorrectedElevation,directHeartRate,directVerticalSpeed,elapsed_s
-6.4288204070180655,150.0,0.0,2721.0,1789515964000.0,75.0,2721.0,2707.0,4962.85986328125,106.89390144310892,94.19999694824219,1.9589999914169312,79.4000015258789,79.4000015258789,152.0,-0.05299999937415123,2721.0
-6.428794087842107,147.0,0.5,2723.0,1789515966000.0,73.0,2723.0,2709.0,4965.759765625,106.8939006049186,94.5999984741211,1.9220000505447388,79.4000015258789,79.4000015258789,149.0,-0.05299999937415123,2723.0
-6.428721752017736,120.0,0.0,2728.0,1789515971000.0,60.0,2728.0,2714.0,4974.18994140625,106.89392264932394,95.80000305175781,1.8569999933242798,79.4000015258789,79.4000015258789,148.0,0.010999999940395355,2728.0
-6.4286581333726645,124.0,0.0,2733.0,1789515976000.0,62.0,2733.0,2719.0,4981.22021484375,106.8939399998635,97.4000015258789,1.6699999570846558,79.4000015258789,79.4000015258789,147.0,0.004000000189989805,2733.0
-6.428627874702215,125.0,0.5,2736.0,1789515979000.0,62.0,2736.0,2722.0,4985.08984375,106.89395701512694,98.0,1.6139999628067017,79.5999984741211,79.5999984741211,146.0,0.050999999046325684,2736.0
-6.428494686260819,157.0,0.5,2745.0,1789515988000.0,78.0,2745.0,2731.0,5000.509765625,106.89399825409055,98.0,1.7259999513626099,80.0,80.0,146.0,0.04899999871850014,2745.0
-6.428439617156982,160.0,0.0,2749.0,1789515992000.0,80.0,2749.0,2735.0,5007.10009765625,106.89402122050524,97.80000305175781,1.7450000047683716,80.19999694824219,80.19999694824219,147.0,0.04100000113248825,2749.0
-6.428372813388705,157.0,0.5,2753.0,1789515996000.0,78.0,2753.0,2739.0,5014.9599609375,106.89404577948153,97.80000305175781,1.753999948501587,80.4000015258789,80.4000015258789,148.0,0.04399999976158142,2753.0
-6.428286395967007,157.0,0.5,2759.0,1789516002000.0,78.0,2759.0,2745.0,5024.97998046875,106.89407151192427,99.0,1.7640000581741333,80.4000015258789,80.4000015258789,148.0,-0.0020000000949949026,2759.0
-6.428176509216428,146.0,0.0,2767.0,1789516010000.0,73.0,2767.0,2753.0,5037.97998046875,106.89411392435431,101.80000305175781,1.7170000076293945,80.0,80.0,145.0,-0.050999999046325684,2767.0
-6.428161421790719,146.0,0.0,2768.0,1789516011000.0,73.0,2768.0,2754.0,5039.81982421875,106.89412079751492,102.0,1.7079999446868896,79.80000305175781,79.80000305175781,145.0,-0.029999999329447746,2768.0
-6.428137449547648,147.0,0.5,2770.0,1789516013000.0,73.0,2770.0,2756.0,5042.66015625,106.89412993378937,102.19999694824219,1.6890000104904175,79.80000305175781,79.80000305175781,142.0,-0.027000000700354576,2770.0
-6.428094701841474,150.0,0.0,2773.0,1789516016000.0,75.0,2773.0,2759.0,5047.68017578125,106.89414510503411,102.5999984741211,1.6610000133514404,79.80000305175781,79.80000305175781,139.0,-0.032999999821186066,2773.0
-6.428050948306918,149.0,0.5,2776.0,1789516019000.0,74.0,2776.0,2762.0,5052.52978515625,106.89414644613862,102.5999984741211,1.6519999504089355,79.5999984741211,79.5999984741211,137.0,-0.050999999046325684,2776.0
-6.428036028519273,149.0,0.5,2778.0,1789516021000.0,74.0,2778.0,2764.0,5054.64013671875,106.8941355496645,102.4000015258789,1.6419999599456787,79.4000015258789,79.4000015258789,137.0,-0.04600000008940697,2778.0
-6.428000908344984,147.0,0.5,2782.0,1789516025000.0,73.0,2782.0,2768.0,5061.509765625,106.89408408477902,101.80000305175781,1.6139999628067017,79.19999694824219,79.19999694824219,136.0,-0.07800000160932541,2782.0
-6.427963273599744,154.0,0.0,2789.0,1789516032000.0,77.0,2789.0,2775.0,5072.5400390625,106.893994146958,102.19999694824219,1.6050000190734863,79.0,79.0,137.0,-0.03099999949336052,2789.0
-6.427937792614102,151.0,0.5,2796.0,1789516039000.0,75.0,2796.0,2782.0,5085.27001953125,106.89388208091259,106.19999694824219,1.5679999589920044,78.19999694824219,78.19999694824219,134.0,-0.11500000208616257,2796.0
-6.427938127890229,151.0,0.5,2798.0,1789516041000.0,75.0,2798.0,2784.0,5087.9501953125,106.8938572704792,106.80000305175781,1.5679999589920044,78.0,78.0,132.0,-0.08900000154972076,2798.0
-6.427884064614773,149.0,0.5,2807.0,1789516050000.0,74.0,2807.0,2793.0,5103.35009765625,106.8937275186181,111.0,1.6050000190734863,78.0,78.0,131.0,0.012000000104308128,2807.0
-6.427768059074879,152.0,0.0,2816.0,1789516059000.0,76.0,2816.0,2802.0,5117.919921875,106.89366817474365,112.4000015258789,1.6139999628067017,78.80000305175781,78.80000305175781,131.0,0.08900000154972076,2816.0
-6.427659345790744,150.0,0.0,2824.0,1789516067000.0,75.0,2824.0,2810.0,5130.39990234375,106.8936809990555,109.0,1.6139999628067017,79.0,79.0,129.0,0.014000000432133675,2824.0
-6.427653897553682,150.0,0.0,2825.0,1789516068000.0,75.0,2825.0,2811.0,5131.85009765625,106.8936931528151,108.4000015258789,1.6139999628067017,79.0,79.0,127.0,0.0,2825.0
-6.427668984979391,149.0,0.5,2827.0,1789516070000.0,74.0,2827.0,2813.0,5134.8701171875,106.89371502958238,107.4000015258789,1.6050000190734863,79.0,79.0,127.0,0.0,2827.0
-6.427707960829139,146.0,0.0,2830.0,1789516073000.0,73.0,2830.0,2816.0,5139.5498046875,106.89372098073363,105.4000015258789,1.6050000190734863,79.0,79.0,127.0,0.0,2830.0
-6.427782392129302,149.0,0.5,2835.0,1789516078000.0,74.0,2835.0,2821.0,5147.93994140625,106.893724584952,101.80000305175781,1.5959999561309814,78.80000305175781,78.80000305175781,126.0,-0.035999998450279236,2835.0
-6.427802843973041,149.0,0.5,2837.0,1789516080000.0,74.0,2837.0,2823.0,5151.5498046875,106.89374981448054,99.80000305175781,1.5959999561309814,78.5999984741211,78.5999984741211,126.0,-0.07400000095367432,2837.0
-6.427835449576378,149.0,0.5,2841.0,1789516084000.0,74.0,2841.0,2827.0,5157.509765625,106.8937917239964,96.0,1.6050000190734863,78.4000015258789,78.4000015258789,124.0,-0.05900000035762787,2841.0
-6.427837796509266,149.0,0.5,2843.0,1789516086000.0,74.0,2843.0,2829.0,5159.75,106.89381192438304,94.80000305175781,1.5959999561309814,78.4000015258789,78.4000015258789,125.0,-0.00800000037997961,2843.0
-6.427855817601085,149.0,0.5,2847.0,1789516090000.0,74.0,2847.0,2833.0,5164.3701171875,106.89384863711894,94.0,1.5859999656677246,78.19999694824219,78.19999694824219,125.0,-0.03200000151991844,2847.0
-6.427867887541652,150.0,0.0,2850.0,1789516093000.0,75.0,2850.0,2836.0,5169.419921875,106.89389264211059,94.0,1.5679999589920044,78.19999694824219,78.19999694824219,125.0,-0.017999999225139618,2850.0
-6.427866546437144,156.0,0.0,2852.0,1789516095000.0,78.0,2852.0,2838.0,5171.39990234375,106.89391502179205,94.0,1.5579999685287476,78.4000015258789,78.4000015258789,125.0,0.08100000023841858,2852.0
-6.427889680489898,157.0,0.5,2856.0,1789516099000.0,78.0,2856.0,2842.0,5176.4599609375,106.89395466819406,94.5999984741211,1.5490000247955322,78.5999984741211,78.5999984741211,127.0,0.07100000232458115,2856.0
-6.427915496751666,154.0,0.0,2861.0,1789516104000.0,77.0,2861.0,2847.0,5185.080078125,106.89402608200908,97.5999984741211,1.5399999618530273,79.0,79.0,129.0,0.06300000101327896,2861.0
-6.427932344377041,160.0,0.0,2868.0,1789516111000.0,80.0,2868.0,2854.0,5196.02001953125,106.89412297680974,97.19999694824219,1.5299999713897705,79.0,79.0,130.0,0.010999999940395355,2868.0
-6.427990514785051,159.0,0.5,2877.0,1789516120000.0,79.0,2877.0,2863.0,5210.06005859375,106.89423118717968,94.5999984741211,1.5019999742507935,79.5999984741211,79.5999984741211,131.0,0.06700000166893005,2877.0
-6.428039968013763,155.0,0.5,2881.0,1789516124000.0,77.0,2881.0,2867.0,5216.06982421875,106.894253147766,94.5999984741211,1.5019999742507935,80.0,80.0,131.0,0.06400000303983688,2881.0
-6.428070897236466,157.0,0.5,2883.0,1789516126000.0,78.0,2883.0,2869.0,5219.83984375,106.89426966011524,94.80000305175781,1.4930000305175781,80.19999694824219,80.19999694824219,130.0,0.13699999451637268,2883.0
-6.428152536973357,154.0,0.0,2889.0,1789516132000.0,77.0,2889.0,2875.0,5229.27978515625,106.89426119439304,95.0,1.5019999742507935,80.80000305175781,80.80000305175781,130.0,0.08799999952316284,2889.0
-6.428328640758991,161.0,0.5,2900.0,1789516143000.0,80.0,2900.0,2886.0,5249.169921875,106.89422599039972,92.4000015258789,1.5210000276565552,81.5999984741211,81.5999984741211,133.0,0.0820000022649765,2900.0
-6.428391421213746,161.0,0.5,2904.0,1789516147000.0,80.0,2904.0,2890.0,5256.7099609375,106.89420009031892,93.0,1.5579999685287476,81.4000015258789,81.4000015258789,136.0,-0.0430000014603138,2904.0
-6.428439952433109,161.0,0.5,2908.0,1789516151000.0,80.0,2908.0,2894.0,5262.10986328125,106.89419346861541,93.0,1.5679999589920044,81.80000305175781,81.80000305175781,136.0,0.06400000303983688,2908.0
-6.4285344164818525,156.0,0.0,2915.0,1789516158000.0,78.0,2915.0,2901.0,5273.33984375,106.8941564206034,90.80000305175781,1.5679999589920044,81.80000305175781,81.80000305175781,136.0,0.020999999716877937,2915.0
-6.428649835288525,159.0,0.5,2923.0,1789516166000.0,79.0,2923.0,2909.0,5286.990234375,106.89419841393828,90.19999694824219,1.5579999685287476,83.0,83.0,134.0,0.15299999713897705,2923.0
-6.428715717047453,161.0,0.5,2927.0,1789516170000.0,80.0,2927.0,2913.0,5294.47021484375,106.89421517774463,90.80000305175781,1.5490000247955322,83.5999984741211,83.5999984741211,131.0,0.11999999731779099,2927.0
-6.428739940747619,159.0,0.5,2929.0,1789516172000.0,79.0,2929.0,2915.0,5297.16015625,106.89421333372593,91.19999694824219,1.5490000247955322,83.5999984741211,83.5999984741211,131.0,0.029999999329447746,2929.0
-6.42875611782074,157.0,0.5,2931.0,1789516174000.0,78.0,2931.0,2917.0,5299.1201171875,106.89420579001307,91.4000015258789,1.5399999618530273,83.5999984741211,83.5999984741211,131.0,-0.02500000037252903,2931.0
-6.428767601028085,157.0,0.5,2932.0,1789516175000.0,78.0,2932.0,2918.0,5300.919921875,106.89419095404446,91.4000015258789,1.5299999713897705,83.4000015258789,83.4000015258789,131.0,-0.1720000058412552,2932.0
-6.4287797547876835,157.0,0.5,2933.0,1789516176000.0,78.0,2933.0,2919.0,5302.759765625,106.89417947083712,91.4000015258789,1.5299999713897705,83.19999694824219,83.19999694824219,131.0,-0.12200000137090683,2933.0
-6.428831471130252,159.0,0.5,2939.0,1789516182000.0,79.0,2939.0,2925.0,5314.509765625,106.89408592879772,92.0,1.5210000276565552,82.19999694824219,82.19999694824219,131.0,-0.19300000369548798,2939.0
-6.4288474805653095,160.0,0.0,2942.0,1789516185000.0,80.0,2942.0,2928.0,5320.740234375,106.89403085969388,92.4000015258789,1.5299999713897705,81.4000015258789,81.4000015258789,131.0,-0.24500000476837158,2942.0
-6.42888025380671,157.0,0.5,2945.0,1789516188000.0,78.0,2945.0,2931.0,5325.68994140625,106.89400127157569,92.19999694824219,1.5399999618530273,81.19999694824219,81.19999694824219,132.0,-0.08900000154972076,2945.0
-6.429012520238757,158.0,0.0,2953.0,1789516196000.0,79.0,2953.0,2939.0,5340.5498046875,106.89398626796901,91.80000305175781,1.5579999685287476,81.80000305175781,81.80000305175781,134.0,0.08699999749660492,2953.0
-6.429123831912875,159.0,0.5,2960.0,1789516203000.0,79.0,2960.0,2946.0,5352.740234375,106.89396539703012,88.19999694824219,1.5679999589920044,82.19999694824219,82.19999694824219,137.0,0.061000000685453415,2960.0
-6.429141350090504,159.0,0.5,2961.0,1789516204000.0,79.0,2961.0,2947.0,5354.68017578125,106.89396439120173,87.80000305175781,1.5679999589920044,82.4000015258789,82.4000015258789,137.0,0.1080000028014183,2961.0
-6.42925257794559,161.0,0.5,2968.0,1789516211000.0,80.0,2968.0,2954.0,5367.240234375,106.89394569955766,86.80000305175781,1.5859999656677246,82.5999984741211,82.5999984741211,136.0,0.039000000804662704,2968.0
-6.429371600970626,158.0,0.0,2976.0,1789516219000.0,79.0,2976.0,2962.0,5381.10009765625,106.89390094019473,85.5999984741211,1.6239999532699585,82.4000015258789,82.4000015258789,137.0,-0.027000000700354576,2976.0
-6.429478218778968,165.0,0.5,2983.0,1789516226000.0,82.0,2983.0,2969.0,5393.18994140625,106.89387931488454,86.5999984741211,1.6419999599456787,82.0,82.0,138.0,-0.04500000178813934,2983.0
-6.429511411115527,165.0,0.5,2985.0,1789516228000.0,82.0,2985.0,2971.0,5397.35009765625,106.89389591105282,86.5999984741211,1.6519999504089355,82.19999694824219,82.19999694824219,138.0,0.05999999865889549,2985.0
-6.429591039195657,163.0,0.5,2990.0,1789516233000.0,81.0,2990.0,2976.0,5406.9599609375,106.89390261657536,86.80000305175781,1.6890000104904175,82.80000305175781,82.80000305175781,139.0,0.11400000005960464,2990.0
-6.429604450240731,163.0,0.5,2991.0,1789516234000.0,81.0,2991.0,2977.0,5409.169921875,106.89388778060675,86.80000305175781,1.6890000104904175,82.5999984741211,82.5999984741211,139.0,-0.2770000100135803,2991.0
-6.429623058065772,161.0,0.5,2994.0,1789516237000.0,80.0,2994.0,2980.0,5415.4501953125,106.89383556134999,87.0,1.7170000076293945,81.4000015258789,81.4000015258789,141.0,-0.39399999380111694,2994.0
-6.4295952301472425,161.0,0.5,2996.0,1789516239000.0,80.0,2996.0,2982.0,5418.81982421875,106.89381326548755,87.4000015258789,1.7359999418258667,80.80000305175781,80.80000305175781,141.0,-0.3019999861717224,2996.0
-6.429509734734893,161.0,0.5,3001.0,1789516244000.0,80.0,3001.0,2987.0,5426.759765625,106.89385106787086,88.5999984741211,1.7730000019073486,81.5999984741211,81.5999984741211,141.0,0.17000000178813934,3001.0
