directFractionalCadence,directUncorrectedElevation,directHeartRate,sumDuration,directCorrectedElevation,sumElapsedDuration,sumMovingDuration,directLatitude,directDoubleCadence,directElevation,directRunCadence,sumDistance,directTimestamp,directLongitude,directSpeed,directVerticalSpeed,elapsed_s
0.5,38.79999923706055,160.0,1915.0,23.0,1915.0,1914.0,-6.218779468908906,155.0,23.0,77.0,3605.449951171875,1788657905000.0,106.80126272141933,2.2109999656677246,0.25600001215934753,1915.0
0.5,36.79999923706055,160.0,1921.0,24.200000762939453,1921.0,1920.0,-6.218872927129269,159.0,24.200000762939453,79.0,3615.610107421875,1788657911000.0,106.80127051658928,2.1549999713897705,0.19599999487400055,1921.0
0.5,36.20000076293945,159.0,1923.0,24.399999618530273,1923.0,1922.0,-6.218904359266162,159.0,24.399999618530273,79.0,3619.110107421875,1788657913000.0,106.80127646774054,2.127000093460083,0.14800000190734863,1923.0
0.0,35.79999923706055,159.0,1927.0,24.799999237060547,1927.0,1926.0,-6.218962278217077,160.0,24.799999237060547,80.0,3625.97998046875,1788657917000.0,106.80130245164037,2.0989999771118164,0.10999999940395355,1927.0
0.5,35.79999923706055,159.0,1929.0,25.200000762939453,1929.0,1928.0,-6.2189878430217505,157.0,25.200000762939453,78.0,3628.969970703125,1788657919000.0,106.80131326429546,2.0810000896453857,0.19499999284744263,1929.0
0.5,35.400001525878906,156.0,1935.0,27.600000381469727,1935.0,1934.0,-6.219092113897204,163.0,27.600000381469727,81.0,3640.909912109375,1788657925000.0,106.80134142749012,2.0339999198913574,0.37599998712539673,1935.0
0.0,35.400001525878906,156.0,1937.0,27.399999618530273,1937.0,1936.0,-6.219123965129256,164.0,27.399999618530273,82.0,3644.659912109375,1788657927000.0,106.80135383270681,2.0339999198913574,-0.09200000017881393,1937.0
0.5,33.20000076293945,156.0,1948.0,26.200000762939453,1948.0,1947.0,-6.2193067744374275,161.0,26.200000762939453,80.0,3666.080078125,1788657938000.0,106.80141812190413,2.0250000953674316,-0.0989999994635582,1948.0
0.5,32.0,157.0,1954.0,25.200000762939453,1954.0,1953.0,-6.21941490098834,161.0,25.200000762939453,80.0,3678.330078125,1788657944000.0,106.80143136531115,2.0429999828338623,-0.1679999977350235,1954.0
0.5,31.799999237060547,157.0,1960.0,22.200000762939453,1960.0,1959.0,-6.219517746940255,163.0,22.200000762939453,81.0,3691.919921875,1788657950000.0,106.80149649269879,2.0810000896453857,-0.5059999823570251,1960.0
0.5,32.79999923706055,160.0,1966.0,19.799999237060547,1966.0,1965.0,-6.21961765922606,161.0,19.799999237060547,80.0,3703.77001953125,1788657956000.0,106.8015374802053,2.1089999675750732,-0.3970000147819519,1966.0
0.5,33.0,161.0,1967.0,19.399999618530273,1967.0,1966.0,-6.219635931774974,163.0,19.399999618530273,81.0,3706.610107421875,1788657957000.0,106.80155592039227,2.1089999675750732,-0.328000009059906,1967.0
0.5,33.400001525878906,162.0,1970.0,19.200000762939453,1970.0,1969.0,-6.21969242580235,163.0,19.200000762939453,81.0,3715.320068359375,1788657960000.0,106.80160897783935,2.1089999675750732,-0.1120000034570694,1970.0
0.0,33.79999923706055,162.0,1973.0,19.0,1973.0,1972.0,-6.219743303954601,162.0,19.0,81.0,3722.81005859375,1788657963000.0,106.80165407247841,2.127000093460083,-0.06800000369548798,1973.0
0.5,35.79999923706055,162.0,1979.0,18.799999237060547,1979.0,1978.0,-6.219845563173294,163.0,18.799999237060547,81.0,3739.469970703125,1788657969000.0,106.80176571942866,2.2209999561309814,-0.009999999776482582,1979.0
0.5,40.20000076293945,163.0,1985.0,19.799999237060547,1985.0,1984.0,-6.219917731359601,159.0,19.799999237060547,79.0,3753.6201171875,1788657975000.0,106.80187250487506,2.257999897003174,0.15700000524520874,1985.0
0.5,42.0,164.0,1994.0,21.399999618530273,1994.0,1993.0,-6.2200085911899805,161.0,21.399999618530273,80.0,3773.010009765625,1788657984000.0,106.80202363058925,2.127000093460083,0.17299999296665192,1994.0
0.5,42.20000076293945,162.0,2001.0,21.399999618530273,2001.0,2000.0,-6.220061480998993,161.0,21.399999618530273,80.0,3786.18994140625,1788657991000.0,106.80213242769241,2.1089999675750732,-0.0010000000474974513,2001.0
0.5,42.20000076293945,163.0,2002.0,21.399999618530273,2002.0,2001.0,-6.22007112018764,159.0,21.399999618530273,79.0,3788.89990234375,1788657992000.0,106.8021556455642,2.0899999141693115,0.014000000432133675,2002.0
0.5,42.0,162.0,2008.0,20.799999237060547,2008.0,2007.0,-6.2200916558504105,159.0,20.799999237060547,79.0,3800.47998046875,1788657998000.0,106.80225748568773,2.0810000896453857,-0.1080000028014183,2008.0
0.5,39.599998474121094,162.0,2014.0,20.399999618530273,2014.0,2013.0,-6.220108503475785,161.0,20.399999618530273,80.0,3810.0,1788658004000.0,106.80234113708138,2.0429999828338623,-0.07000000029802322,2014.0
0.5,38.400001525878906,162.0,2016.0,20.200000762939453,2016.0,2015.0,-6.220113029703498,161.0,20.200000762939453,80.0,3812.18994140625,1788658006000.0,106.80235982872546,2.0250000953674316,-0.032999999821186066,2016.0
0.5,37.599998474121094,163.0,2019.0,20.600000381469727,2019.0,2018.0,-6.220090063288808,163.0,20.600000381469727,81.0,3816.7099609375,1788658009000.0,106.8023958709091,1.9869999885559082,0.10999999940395355,2019.0
0.5,37.0,160.0,2023.0,20.799999237060547,2023.0,2022.0,-6.220075311139226,163.0,20.799999237060547,81.0,3822.080078125,1788658013000.0,106.8024437315762,1.930999994277954,0.07599999755620956,2023.0
0.0,34.79999923706055,159.0,2026.0,21.200000762939453,2026.0,2025.0,-6.220085369423032,162.0,21.200000762939453,81.0,3827.300048828125,1788658016000.0,106.80249125696719,1.8849999904632568,0.09000000357627869,2026.0
0.0,33.20000076293945,157.0,2032.0,21.799999237060547,2032.0,2031.0,-6.220101546496153,162.0,21.799999237060547,81.0,3838.77001953125,1788658022000.0,106.80260164663196,1.8849999904632568,0.11299999803304672,2032.0
0.0,34.79999923706055,158.0,2036.0,22.0,2036.0,2035.0,-6.220138426870108,158.0,22.0,79.0,3846.6201171875,1788658026000.0,106.80266886949539,1.847000002861023,0.054999999701976776,2036.0
0.5,36.400001525878906,158.0,2038.0,22.399999618530273,2038.0,2037.0,-6.220132475718856,161.0,22.399999618530273,80.0,3850.780029296875,1788658028000.0,106.80271128192544,1.809999942779541,0.17399999499320984,2038.0
0.5,39.599998474121094,157.0,2043.0,23.0,2043.0,2042.0,-6.220160387456417,159.0,23.0,79.0,3861.669921875,1788658033000.0,106.80281823500991,1.8009999990463257,0.11400000005960464,2043.0
0.5,40.79999923706055,157.0,2045.0,23.200000762939453,2045.0,2044.0,-6.220176564529538,159.0,23.200000762939453,79.0,3866.56005859375,1788658035000.0,106.80286006070673,1.809999942779541,0.09200000017881393,2045.0
0.5,42.20000076293945,157.0,2047.0,23.200000762939453,2047.0,2046.0,-6.220182264223695,159.0,23.200000762939453,79.0,3870.739990234375,1788658037000.0,106.80289476178586,1.819000005722046,0.013000000268220901,2047.0
0.5,43.0,155.0,2048.0,23.200000762939453,2048.0,2047.0,-6.2201805878430605,159.0,23.200000762939453,79.0,3873.449951171875,1788658038000.0,106.80292150005698,1.8289999961853027,0.10199999809265137,2048.0
0.5,44.599998474121094,158.0,2051.0,23.600000381469727,2051.0,2050.0,-6.22015711851418,163.0,23.600000381469727,81.0,3879.909912109375,1788658041000.0,106.80297841317952,1.9129999876022339,0.09600000083446503,2051.0
0.5,45.20000076293945,162.0,2054.0,23.799999237060547,2054.0,2053.0,-6.220113867893815,161.0,23.799999237060547,80.0,3885.719970703125,1788658044000.0,106.80300783365965,1.9220000505447388,0.08699999749660492,2054.0
0.5,45.0,163.0,2055.0,24.0,2055.0,2054.0,-6.220110347494483,159.0,24.0,79.0,3887.580078125,1788658045000.0,106.80302451364696,1.940999984741211,0.0729999989271164,2055.0
0.5,45.0,160.0,2059.0,24.200000762939453,2059.0,2058.0,-6.220080675557256,159.0,24.200000762939453,79.0,3895.800048828125,1788658049000.0,106.8030930776149,1.9500000476837158,0.08799999952316284,2059.0
0.5,44.79999923706055,158.0,2062.0,24.399999618530273,2062.0,2061.0,-6.220045052468777,159.0,24.399999618530273,79.0,3902.97998046875,1788658052000.0,106.80314797908068,1.9500000476837158,0.05900000035762787,2062.0
0.5,45.20000076293945,155.0,2064.0,24.200000762939453,2064.0,2063.0,-6.220033401623368,159.0,24.200000762939453,79.0,3905.219970703125,1788658054000.0,106.80316692218184,1.940999984741211,-0.11500000208616257,2064.0
0.5,45.400001525878906,157.0,2065.0,24.0,2065.0,2064.0,-6.220029043033719,159.0,24.0,79.0,3906.5,1788658055000.0,106.8031776510179,1.930999994277954,-0.13899999856948853,2065.0
0.0,45.400001525878906,157.0,2067.0,23.799999237060547,2067.0,2066.0,-6.2200000416487455,158.0,23.799999237060547,79.0,3910.280029296875,1788658057000.0,106.80319810286164,1.930999994277954,-0.0949999988079071,2067.0
0.0,44.79999923706055,159.0,2072.0,23.399999618530273,2072.0,2071.0,-6.2199208326637745,160.0,23.399999618530273,80.0,3920.429931640625,1788658062000.0,106.80324956774712,1.9220000505447388,-0.09200000017881393,2072.0
0.5,42.400001525878906,159.0,2079.0,21.799999237060547,2079.0,2078.0,-6.219773814082146,163.0,21.799999237060547,81.0,3940.530029296875,1788658069000.0,106.8033557664603,2.0250000953674316,-0.21799999475479126,2079.0
0.5,41.599998474121094,159.0,2080.0,21.600000381469727,2080.0,2079.0,-6.2197579722851515,163.0,21.600000381469727,81.0,3943.050048828125,1788658070000.0,106.80337211117148,2.0429999828338623,-0.23499999940395355,2080.0
0.5,39.79999923706055,165.0,2084.0,21.0,2084.0,2083.0,-6.219686307013035,161.0,21.0,80.0,3952.580078125,1788658074000.0,106.80341687053442,2.0250000953674316,-0.16099999845027924,2084.0
0.5,39.599998474121094,161.0,2085.0,20.799999237060547,2085.0,2084.0,-6.219666860997677,163.0,20.799999237060547,81.0,3955.22998046875,1788658075000.0,106.8034313712269,2.015000104904175,-0.257999986410141,2085.0
0.5,39.0,160.0,2087.0,20.0,2087.0,2086.0,-6.219630399718881,163.0,20.0,81.0,3960.820068359375,1788658077000.0,106.80347076617181,2.015000104904175,-0.32899999618530273,2087.0
0.5,35.0,162.0,2095.0,20.0,2095.0,2094.0,-6.219447925686836,161.0,20.0,80.0,3982.419921875,1788658085000.0,106.80354343727231,2.0339999198913574,-0.017999999225139618,2095.0
0.0,32.599998474121094,164.0,2103.0,20.200000762939453,2103.0,2102.0,-6.219284730032086,166.0,20.200000762939453,83.0,4002.75,1788658093000.0,106.80363069288433,2.0989999771118164,0.01899999938905239,2103.0
0.0,32.20000076293945,164.0,2104.0,20.399999618530273,2104.0,2103.0,-6.219267211854458,166.0,20.399999618530273,83.0,4004.75,1788658094000.0,106.80363488383591,2.118000030517578,0.20999999344348907,2104.0
0.5,31.600000381469727,164.0,2109.0,20.600000381469727,2109.0,2108.0,-6.219190685078502,163.0,20.600000381469727,81.0,4014.2099609375,1788658099000.0,106.80367603898048,2.0899999141693115,0.06800000369548798,2109.0
0.5,31.799999237060547,163.0,2112.0,21.399999618530273,2112.0,2111.0,-6.219128826633096,163.0,21.399999618530273,81.0,4021.320068359375,1788658102000.0,106.80369162932038,2.118000030517578,0.23999999463558197,2112.0
0.5,32.20000076293945,162.0,2115.0,20.600000381469727,2115.0,2114.0,-6.219092784449458,163.0,20.600000381469727,81.0,4029.050048828125,1788658105000.0,106.80375583469868,2.0989999771118164,-0.25099998712539673,2115.0
0.5,32.400001525878906,161.0,2116.0,20.799999237060547,2116.0,2115.0,-6.219073925167322,165.0,20.799999237060547,82.0,4031.0400390625,1788658106000.0,106.80375566706061,2.0989999771118164,0.13099999725818634,2116.0
0.5,32.599998474121094,161.0,2120.0,19.399999618530273,2120.0,2119.0,-6.219001170247793,163.0,19.399999618530273,81.0,4042.469970703125,1788658110000.0,106.80382926017046,2.127000093460083,-0.3319999873638153,2120.0
0.0,32.599998474121094,161.0,2124.0,19.399999618530273,2124.0,2123.0,-6.218929588794708,160.0,19.399999618530273,80.0,4050.7900390625,1788658114000.0,106.80384719744325,2.1549999713897705,-0.026000000536441803,2124.0
0.0,32.599998474121094,161.0,2125.0,19.0,2125.0,2124.0,-6.218911567702889,162.0,19.0,81.0,4053.4599609375,1788658115000.0,106.80386605672538,2.1549999713897705,-0.3449999988079071,2125.0
0.0,33.599998474121094,164.0,2132.0,18.200000762939453,2132.0,2131.0,-6.218758849427104,162.0,18.200000762939453,81.0,4071.699951171875,1788658122000.0,106.80392724461854,2.183000087738037,-0.11699999868869781,2132.0
0.0,33.599998474121094,164.0,2133.0,18.200000762939453,2133.0,2132.0,-6.218745522201061,162.0,18.200000762939453,81.0,4073.1298828125,1788658123000.0,106.80392355658114,2.1740000247955322,0.09300000220537186,2133.0
0.0,34.20000076293945,166.0,2138.0,18.399999618530273,2138.0,2137.0,-6.218666983768344,162.0,18.399999618530273,81.0,4081.5400390625,1788658128000.0,106.80391835980117,2.183000087738037,0.026000000536441803,2138.0
0.0,34.20000076293945,166.0,2139.0,18.200000762939453,2139.0,2138.0,-6.21864820830524,162.0,18.200000762939453,81.0,4083.860107421875,1788658129000.0,106.80392774753273,2.193000078201294,-0.2370000034570694,2139.0
0.0,34.79999923706055,167.0,2145.0,17.799999237060547,2145.0,2144.0,-6.218547374010086,160.0,17.799999237060547,80.0,4094.949951171875,1788658135000.0,106.80393101647496,2.1459999084472656,-0.06400000303983688,2145.0
0.0,33.0,164.0,2152.0,17.799999237060547,2152.0,2151.0,-6.218412593007088,160.0,17.799999237060547,80.0,4110.56982421875,1788658142000.0,106.80386094376445,2.0810000896453857,-0.0020000000949949026,2152.0
0.0,32.400001525878906,164.0,2153.0,18.0,2153.0,2152.0,-6.218395661562681,160.0,18.0,80.0,4113.31005859375,1788658143000.0,106.80384166538715,2.0810000896453857,0.15600000321865082,2153.0
0.0,29.200000762939453,162.0,2159.0,16.799999237060547,2159.0,2158.0,-6.218294911086559,160.0,16.799999237060547,80.0,4125.68017578125,1788658149000.0,106.80378969758749,2.0339999198913574,-0.16899999976158142,2159.0
0.0,28.200000762939453,161.0,2165.0,17.200000762939453,2165.0,2164.0,-6.21818158775568,160.0,17.200000762939453,80.0,4139.02978515625,1788658155000.0,106.80374946445227,1.996999979019165,0.04699999839067459,2165.0
0.0,30.0,162.0,2173.0,14.600000381469727,2173.0,2172.0,-6.218027276918292,160.0,14.600000381469727,80.0,4157.509765625,1788658163000.0,106.80368752218783,1.9869999885559082,-0.33000001311302185,2173.0
0.0,32.0,165.0,2177.0,15.199999809265137,2177.0,2176.0,-6.21795142069459,158.0,15.199999809265137,79.0,4166.759765625,1788658167000.0,106.80365273728967,1.996999979019165,0.17299999296665192,2177.0
0.5,34.400001525878906,164.0,2181.0,16.600000381469727,2181.0,2180.0,-6.217870535328984,157.0,16.600000381469727,78.0,4174.4599609375,1788658171000.0,106.80365550331771,1.996999979019165,0.35100001096725464,2181.0
0.0,38.400001525878906,163.0,2189.0,19.0,2189.0,2188.0,-6.217737179249525,162.0,19.0,81.0,4190.52978515625,1788658179000.0,106.80360454134643,2.00600004196167,0.29499998688697815,2189.0
0.0,39.20000076293945,161.0,2196.0,19.600000381469727,2196.0,2195.0,-6.217651264742017,162.0,19.600000381469727,81.0,4203.919921875,1788658186000.0,106.80352055467665,2.0250000953674316,0.0989999994635582,2196.0
0.0,39.20000076293945,161.0,2197.0,19.799999237060547,2197.0,2196.0,-6.217641793191433,160.0,19.799999237060547,80.0,4207.5,1788658187000.0,106.80348962545395,2.0250000953674316,0.13600000739097595,2197.0
0.0,38.599998474121094,162.0,2201.0,20.399999618530273,2201.0,2200.0,-6.217578342184424,160.0,20.399999618530273,80.0,4216.0498046875,1788658191000.0,106.80344360880554,2.052999973297119,0.14300000667572021,2201.0
0.0,36.20000076293945,165.0,2207.0,23.200000762939453,2207.0,2206.0,-6.2175073474645615,160.0,23.200000762939453,80.0,4230.8798828125,1788658197000.0,106.80332953110337,2.0989999771118164,0.4699999988079071,2207.0
0.5,35.20000076293945,166.0,2209.0,22.399999618530273,2209.0,2208.0,-6.217468539252877,159.0,22.399999618530273,79.0,4234.080078125,1788658199000.0,106.80333657190204,2.118000030517578,-0.39399999380111694,2209.0
0.5,34.20000076293945,166.0,2214.0,20.799999237060547,2214.0,2213.0,-6.217405926436186,159.0,20.799999237060547,79.0,4244.14013671875,1788658204000.0,106.80327018722892,2.13700008392334,-0.3100000023841858,2214.0
0.5,34.79999923706055,163.0,2220.0,20.200000762939453,2220.0,2219.0,-6.217321688309312,161.0,20.200000762939453,80.0,4255.9599609375,1788658210000.0,106.80320623330772,2.1459999084472656,-0.10700000077486038,2220.0
0.5,35.0,161.0,2222.0,20.200000762939453,2222.0,2221.0,-6.2172946985810995,161.0,20.200000762939453,80.0,4260.5,1788658212000.0,106.80317496880889,2.1549999713897705,-0.0560000017285347,2222.0
0.5,39.79999923706055,161.0,2229.0,22.600000381469727,2229.0,2228.0,-6.217246167361736,161.0,22.600000381469727,80.0,4275.830078125,1788658219000.0,106.8030383437872,2.1649999618530273,0.34700000286102295,2229.0
0.5,46.0,162.0,2237.0,24.0,2237.0,2236.0,-6.2171972170472145,161.0,24.0,80.0,4291.5400390625,1788658227000.0,106.80290431715548,2.183000087738037,0.1770000010728836,2237.0
0.5,47.400001525878906,163.0,2244.0,26.200000762939453,2244.0,2243.0,-6.2171427346765995,159.0,26.200000762939453,79.0,4307.43994140625,1788658234000.0,106.80277087725699,2.2019999027252197,0.3310000002384186,2244.0
0.0,45.400001525878906,164.0,2251.0,29.799999237060547,2251.0,2250.0,-6.2171202711761,166.0,29.799999237060547,83.0,4323.81982421875,1788658241000.0,106.80262486450374,2.2109999656677246,0.5019999742507935,2251.0
0.5,43.79999923706055,164.0,2253.0,29.600000381469727,2253.0,2252.0,-6.21710954234004,163.0,29.600000381469727,81.0,4329.52001953125,1788658243000.0,106.80257046595216,2.2209999561309814,-0.06400000303983688,2253.0
0.0,41.20000076293945,164.0,2256.0,28.200000762939453,2256.0,2255.0,-6.217119097709656,160.0,28.200000762939453,80.0,4337.259765625,1788658246000.0,106.80249989032745,2.2300000190734863,-0.5009999871253967,2256.0
0.5,38.0,163.0,2263.0,23.799999237060547,2263.0,2262.0,-6.217110715806484,163.0,23.799999237060547,81.0,4357.56005859375,1788658253000.0,106.80231674574316,2.2669999599456787,-0.6359999775886536,2263.0
0.5,38.0,164.0,2266.0,24.799999237060547,2266.0,2265.0,-6.21714030392468,161.0,24.799999237060547,80.0,4365.2099609375,1788658256000.0,106.80225245654583,2.3420000076293945,0.33899998664855957,2266.0
0.5,38.20000076293945,168.0,2268.0,25.200000762939453,2268.0,2267.0,-6.217139130458236,161.0,25.200000762939453,80.0,4369.31005859375,1788658258000.0,106.80221306160092,2.3889999389648438,0.2770000100135803,2268.0
0.5,38.79999923706055,169.0,2269.0,25.600000381469727,2269.0,2268.0,-6.217149356380105,161.0,25.600000381469727,80.0,4370.9501953125,1788658259000.0,106.80220166221261,2.3889999389648438,0.2540000081062317,2269.0
0.5,40.20000076293945,170.0,2273.0,27.0,2273.0,2272.0,-6.2171754240989685,159.0,27.0,79.0,4380.1201171875,1788658263000.0,106.80212010629475,2.3420000076293945,0.3400000035762787,2273.0
0.5,40.599998474121094,169.0,2275.0,27.600000381469727,2275.0,2274.0,-6.217169892042875,161.0,27.600000381469727,80.0,4385.0,1788658265000.0,106.80207249708474,2.2950000762939453,0.3230000138282776,2275.0
0.5,40.599998474121094,171.0,2278.0,28.200000762939453,2278.0,2277.0,-6.217173999175429,161.0,28.200000762939453,80.0,4389.740234375,1788658268000.0,106.80202740244567,2.2669999599456787,0.22100000083446503,2278.0
0.5,40.400001525878906,173.0,2281.0,28.200000762939453,2281.0,2280.0,-6.2172040063887835,159.0,28.200000762939453,79.0,4395.25,1788658271000.0,106.80198607966304,2.1649999618530273,0.02199999988079071,2281.0
0.0,40.599998474121094,173.0,2288.0,28.399999618530273,2288.0,2287.0,-6.217263266444206,156.0,28.399999618530273,78.0,4405.25,1788658278000.0,106.80191366001964,2.00600004196167,0.024000000208616257,2288.0
0.5,40.0,171.0,2293.0,28.200000762939453,2293.0,2292.0,-6.217294028028846,159.0,28.200000762939453,79.0,4411.8798828125,1788658283000.0,106.80186026729643,1.9589999914169312,-0.03200000151991844,2293.0
0.5,39.79999923706055,170.0,2294.0,28.399999618530273,2294.0,2293.0,-6.217303164303303,159.0,28.399999618530273,79.0,4412.91015625,1788658284000.0,106.80185439996421,1.9500000476837158,0.07999999821186066,2294.0
0.5,38.79999923706055,167.0,2297.0,28.0,2297.0,2296.0,-6.217320850118995,159.0,28.0,79.0,4417.81005859375,1788658287000.0,106.80181282572448,1.9500000476837158,-0.09300000220537186,2297.0
0.5,37.20000076293945,165.0,2300.0,27.600000381469727,2300.0,2299.0,-6.217331076040864,159.0,27.600000381469727,79.0,4423.16015625,1788658290000.0,106.80176454596221,1.9589999914169312,-0.17000000178813934,2300.0
0.5,36.0,165.0,2302.0,27.200000762939453,2302.0,2301.0,-6.217339290305972,157.0,27.200000762939453,78.0,4426.02001953125,1788658292000.0,106.80174015462399,1.9869999885559082,-0.15700000524520874,2302.0
0.5,34.400001525878906,164.0,2304.0,26.799999237060547,2304.0,2303.0,-6.217348175123334,155.0,26.799999237060547,77.0,4428.60009765625,1788658294000.0,106.80171618238091,1.9500000476837158,-0.22200000286102295,2304.0
0.5,33.400001525878906,164.0,2305.0,26.600000381469727,2305.0,2304.0,-6.217354964464903,155.0,26.600000381469727,77.0,4430.1201171875,1788658295000.0,106.80170402862132,1.9220000505447388,-0.18400000035762787,2305.0
0.5,28.399999618530273,163.0,2311.0,24.799999237060547,2311.0,2310.0,-6.217388827353716,155.0,24.799999237060547,77.0,4441.81005859375,1788658301000.0,106.80160386487842,1.8380000591278076,-0.3190000057220459,2311.0
0.0,26.0,161.0,2314.0,24.200000762939453,2314.0,2313.0,-6.217425120994449,156.0,24.200000762939453,78.0,4447.64990234375,1788658304000.0,106.80156438611448,1.8380000591278076,-0.14000000059604645,2314.0
0.5,24.600000381469727,159.0,2316.0,23.399999618530273,2316.0,2315.0,-6.217447416856885,159.0,23.399999618530273,79.0,4451.7099609375,1788658306000.0,106.80153328925371,1.8380000591278076,-0.4320000112056732,2316.0
0.0,24.0,159.0,2317.0,23.0,2317.0,2316.0,-6.217462588101625,160.0,23.0,80.0,4453.85009765625,1788658307000.0,106.8015150167048,1.8660000562667847,-0.5149999856948853,2317.0
0.5,23.399999618530273,159.0,2318.0,22.0,2318.0,2317.0,-6.217477507889271,159.0,22.0,79.0,4457.25,1788658308000.0,106.80148433893919,1.8849999904632568,-0.8270000219345093,2318.0
0.5,21.799999237060547,160.0,2320.0,21.399999618530273,2320.0,2319.0,-6.217496115714312,159.0,21.399999618530273,79.0,4461.5,1788658310000.0,106.80144988931715,1.9220000505447388,-0.38600000739097595,2320.0
0.5,20.799999237060547,161.0,2322.0,20.600000381469727,2322.0,2321.0,-6.217515980824828,157.0,20.600000381469727,78.0,4466.52978515625,1788658312000.0,106.80140881799161,1.9220000505447388,-0.4050000011920929,2322.0
0.5,20.399999618530273,160.0,2323.0,20.200000762939453,2323.0,2322.0,-6.217525452375412,157.0,20.200000762939453,78.0,4468.33984375,1788658313000.0,106.80139440111816,1.9129999876022339,-0.2939999997615814,2323.0
0.0,19.0,160.0,2327.0,18.0,2327.0,2326.0,-6.2175762467086315,156.0,18.0,78.0,4481.8701171875,1788658317000.0,106.80128216743469,1.940999984741211,-0.5509999990463257,2327.0
0.5,19.0,157.0,2331.0,16.799999237060547,2331.0,2330.0,-6.217621676623821,159.0,16.799999237060547,79.0,4490.33984375,1788658321000.0,106.80122131481767,2.0250000953674316,-0.3149999976158142,2331.0
0.5,19.399999618530273,155.0,2333.0,16.200000762939453,2333.0,2332.0,-6.217646570876241,159.0,16.200000762939453,79.0,4494.2900390625,1788658323000.0,106.80119449272752,2.015000104904175,-0.28600001335144043,2333.0
0.5,20.799999237060547,156.0,2339.0,16.600000381469727,2339.0,2338.0,-6.217745393514633,161.0,16.600000381469727,80.0,4501.33984375,1788658329000.0,106.80122701451182,2.00600004196167,0.06599999964237213,2339.0
0.5,22.200000762939453,156.0,2341.0,16.600000381469727,2341.0,2340.0,-6.217775316908956,161.0,16.600000381469727,80.0,4504.3798828125,1788658331000.0,106.80122869089246,1.9589999914169312,0.014999999664723873,2341.0
0.0,24.0,155.0,2349.0,16.399999618530273,2349.0,2348.0,-6.217900542542338,156.0,16.399999618530273,78.0,4517.77978515625,1788658339000.0,106.80121519602835,1.8660000562667847,-0.029999999329447746,2349.0
0.0,26.200000762939453,155.0,2355.0,18.399999618530273,2355.0,2354.0,-6.218059798702598,156.0,18.399999618530273,78.0,4533.25,1788658345000.0,106.80127906613052,1.940999984741211,0.3400000035762787,2355.0
0.5,29.600000381469727,156.0,2361.0,19.0,2361.0,2360.0,-6.218211846426129,159.0,19.0,79.0,4548.33984375,1788658351000.0,106.80130169726908,2.13700008392334,0.1120000034570694,2361.0
0.5,35.79999923706055,158.0,2369.0,19.200000762939453,2369.0,2368.0,-6.218372108414769,159.0,19.200000762939453,79.0,4566.169921875,1788658359000.0,106.80126364342868,2.249000072479248,0.010999999940395355,2369.0
0.5,38.400001525878906,158.0,2377.0,19.600000381469727,2377.0,2376.0,-6.218514181673527,163.0,19.600000381469727,81.0,4582.4599609375,1788658367000.0,106.80123304948211,2.193000078201294,0.05999999865889549,2377.0
0.5,38.400001525878906,161.0,2383.0,21.0,2383.0,2382.0,-6.218627756461501,165.0,21.0,82.0,4595.18994140625,1788658373000.0,106.80122693069279,2.2300000190734863,0.22699999809265137,2383.0
0.5,38.400001525878906,161.0,2385.0,21.600000381469727,2385.0,2384.0,-6.218669330701232,163.0,21.600000381469727,81.0,4599.81005859375,1788658375000.0,106.801230115816,2.2669999599456787,0.28200000524520874,2385.0
0.5,38.20000076293945,164.0,2388.0,22.399999618530273,2388.0,2387.0,-6.218734877184033,165.0,22.399999618530273,82.0,4607.31982421875,1788658378000.0,106.8012507352978,2.2950000762939453,0.23999999463558197,2388.0
0.5,37.0,165.0,2392.0,23.600000381469727,2392.0,2391.0,-6.218817103654146,163.0,23.600000381469727,81.0,4616.41015625,1788658382000.0,106.8012679181993,2.3329999446868896,0.3100000023841858,2392.0
0.5,33.400001525878906,162.0,2399.0,24.799999237060547,2399.0,2398.0,-6.218943167477846,163.0,24.799999237060547,81.0,4630.4599609375,1788658389000.0,106.8012695107609,2.3610000610351562,0.19300000369548798,2399.0
0.5,33.20000076293945,162.0,2400.0,25.0,2400.0,2399.0,-6.218960853293538,161.0,25.0,80.0,4632.490234375,1788658390000.0,106.801275042817,2.3610000610351562,0.1509999930858612,2400.0
0.5,32.599998474121094,164.0,2408.0,27.200000762939453,2408.0,2407.0,-6.219074176624417,159.0,27.200000762939453,79.0,4646.27001953125,1788658398000.0,106.8013300281018,2.2669999599456787,0.26600000262260437,2408.0
0.5,32.400001525878906,164.0,2409.0,27.399999618530273,2409.0,2408.0,-6.2190870847553015,159.0,27.399999618530273,79.0,4647.77978515625,1788658399000.0,106.80133480578661,2.257999897003174,0.29600000381469727,2409.0
0.5,31.799999237060547,163.0,2414.0,27.200000762939453,2414.0,2413.0,-6.219144836068153,157.0,27.200000762939453,78.0,4654.7099609375,1788658404000.0,106.80136380717158,2.0899999141693115,-0.05299999937415123,2414.0
0.0,30.799999237060547,160.0,2421.0,26.799999237060547,2421.0,2420.0,-6.21922429651022,152.0,26.799999237060547,76.0,4664.740234375,1788658411000.0,106.80140806362033,1.8660000562667847,-0.05900000035762787,2421.0
