directRunCadence,sumDistance,directFractionalCadence,directSpeed,sumMovingDuration,directLatitude,directElevation,directDoubleCadence,sumDuration,directLongitude,directCorrectedElevation,sumElapsedDuration,directUncorrectedElevation,directHeartRate,directTimestamp,directVerticalSpeed,elapsed_s
79.0,2785.60009765625,0.5,1.6419999599456787,1853.0,-1.280193217098713,5.800000190734863,159.0,1868.0,116.81932688690722,5.800000190734863,1868.0,15.199999809265137,137.0,1785542063000.0,-0.024000000208616257,1868.0
79.0,2790.169921875,0.5,1.6519999504089355,1856.0,-1.2801577616482973,5.800000190734863,159.0,1871.0,116.81934708729386,5.800000190734863,1871.0,14.800000190734863,138.0,1785542066000.0,0.017999999225139618,1871.0
79.0,2795.72998046875,0.5,1.6519999504089355,1859.0,-1.2801073864102364,6.0,159.0,1874.0,116.8193437345326,6.0,1874.0,13.399999618530273,139.0,1785542069000.0,0.039000000804662704,1874.0
80.0,2809.93994140625,0.0,1.6699999570846558,1867.0,-1.279992638155818,6.0,160.0,1882.0,116.8193038366735,6.0,1882.0,12.0,139.0,1785542077000.0,0.0,1882.0
80.0,2811.35009765625,0.0,1.6699999570846558,1868.0,-1.2799917161464691,6.0,160.0,1883.0,116.81929059326649,6.0,1883.0,12.199999809265137,139.0,1785542078000.0,0.0,1883.0
78.0,2816.4599609375,0.0,1.6519999504089355,1872.0,-1.280003534629941,6.0,156.0,1887.0,116.81924667209387,6.0,1887.0,12.199999809265137,139.0,1785542082000.0,0.00800000037997961,1887.0
77.0,2826.260009765625,0.5,1.6139999628067017,1878.0,-1.2800411693751812,6.400000095367432,155.0,1893.0,116.81916545145214,6.400000095367432,1893.0,12.600000381469727,136.0,1785542088000.0,0.04899999871850014,1893.0
78.0,2833.25,0.5,1.6050000190734863,1882.0,-1.2800598610192537,6.599999904632568,157.0,1897.0,116.81910543702543,6.599999904632568,1897.0,13.600000381469727,133.0,1785542092000.0,0.07999999821186066,1897.0
78.0,2834.919921875,0.5,1.6050000190734863,1883.0,-1.2800640519708395,6.800000190734863,157.0,1898.0,116.81909102015197,6.800000190734863,1898.0,14.0,133.0,1785542093000.0,0.08900000154972076,1898.0
79.0,2849.64990234375,0.0,1.6519999504089355,1892.0,-1.2801010999828577,7.400000095367432,158.0,1907.0,116.81896470487118,7.400000095367432,1907.0,15.600000381469727,134.0,1785542102000.0,0.07100000232458115,1907.0
78.0,2863.06005859375,0.5,1.6699999570846558,1900.0,-1.2802000064402819,6.800000190734863,157.0,1915.0,116.81889957748353,6.800000190734863,1915.0,17.799999237060547,134.0,1785542110000.0,-0.07400000095367432,1915.0
79.0,2871.89990234375,0.5,1.6699999570846558,1906.0,-1.2802589312195778,6.199999809265137,159.0,1921.0,116.8188463523984,6.199999809265137,1921.0,18.200000762939453,135.0,1785542116000.0,-0.09300000220537186,1921.0
80.0,2878.7900390625,0.0,1.6699999570846558,1910.0,-1.2803163472563028,5.800000190734863,160.0,1925.0,116.81884325109422,5.800000190734863,1925.0,18.0,136.0,1785542120000.0,-0.10599999874830246,1925.0
78.0,2880.780029296875,0.0,1.6699999570846558,1911.0,-1.2803312670439482,5.800000190734863,156.0,1926.0,116.81885339319706,5.800000190734863,1926.0,18.0,136.0,1785542121000.0,-0.07100000232458115,1926.0
77.0,2893.659912109375,0.5,1.6699999570846558,1918.0,-1.280368147417903,5.800000190734863,155.0,1933.0,116.81896017864347,5.800000190734863,1933.0,17.399999618530273,136.0,1785542128000.0,0.017000000923871994,1933.0
78.0,2896.3798828125,0.5,1.6799999475479126,1920.0,-1.2803635373711586,6.0,157.0,1935.0,116.81898364797235,6.0,1935.0,17.200000762939453,136.0,1785542130000.0,0.03700000047683716,1935.0
79.0,2903.489990234375,0.5,1.6799999475479126,1924.0,-1.2803253158926964,6.0,159.0,1939.0,116.81903544813395,6.0,1939.0,17.200000762939453,135.0,1785542134000.0,0.02199999988079071,1939.0
80.0,2919.43994140625,0.0,1.6890000104904175,1933.0,-1.2802538182586432,6.0,160.0,1948.0,116.81916142813861,6.0,1948.0,16.600000381469727,138.0,1785542143000.0,0.007000000216066837,1948.0
78.0,2929.090087890625,0.5,1.6979999542236328,1937.0,-1.2802328635007143,6.0,157.0,1952.0,116.81924600154161,6.0,1952.0,16.0,142.0,1785542147000.0,-0.03200000151991844,1952.0
79.0,2939.760009765625,0.5,1.7259999513626099,1943.0,-1.2801992520689964,5.800000190734863,159.0,1958.0,116.81933610700071,5.800000190734863,1958.0,15.399999618530273,145.0,1785542153000.0,-0.02800000086426735,1958.0
79.0,2946.610107421875,0.5,1.753999948501587,1947.0,-1.280166981741786,5.599999904632568,159.0,1962.0,116.81938924826682,5.599999904632568,1962.0,15.0,146.0,1785542157000.0,-0.01899999938905239,1962.0
78.0,2950.429931640625,0.0,1.753999948501587,1949.0,-1.2801327835768461,5.800000190734863,156.0,1964.0,116.81939033791423,5.800000190734863,1964.0,14.800000190734863,146.0,1785542159000.0,0.05999999865889549,1964.0
76.0,2961.3798828125,0.0,1.7450000047683716,1956.0,-1.280037984251976,6.0,152.0,1971.0,116.81936125271022,6.0,1971.0,14.800000190734863,143.0,1785542166000.0,0.026000000536441803,1971.0
76.0,2964.719970703125,0.5,1.7359999418258667,1958.0,-1.2800107430666685,6.0,153.0,1973.0,116.81934733875096,6.0,1973.0,15.0,143.0,1785542168000.0,0.0,1973.0
76.0,2969.0,0.5,1.7170000076293945,1961.0,-1.2799816578626633,6.0,153.0,1976.0,116.81932210922241,6.0,1976.0,15.0,140.0,1785542171000.0,0.0,1976.0
75.0,2973.93994140625,0.0,1.6979999542236328,1965.0,-1.2799821607768536,6.0,150.0,1980.0,116.81927902624011,6.0,1980.0,14.600000381469727,139.0,1785542175000.0,0.0,1980.0
76.0,2994.669921875,0.0,1.6519999504089355,1978.0,-1.2800404150038958,6.800000190734863,152.0,1993.0,116.81910099461675,6.800000190734863,1993.0,13.199999809265137,137.0,1785542188000.0,0.05700000002980232,1993.0
76.0,2998.64990234375,0.5,1.6519999504089355,1980.0,-1.280053909868002,7.0,153.0,1995.0,116.81906796991825,7.0,1995.0,13.399999618530273,137.0,1785542190000.0,0.0949999988079071,1995.0
77.0,3000.469970703125,0.5,1.6519999504089355,1981.0,-1.280063297599554,7.0,155.0,1996.0,116.81905422359705,7.0,1996.0,13.399999618530273,137.0,1785542191000.0,0.06499999761581421,1996.0
79.0,3013.179931640625,0.5,1.6699999570846558,1988.0,-1.2801523134112358,7.0,159.0,2003.0,116.81899881921709,7.0,2003.0,15.399999618530273,139.0,1785542198000.0,0.010999999940395355,2003.0
77.0,3028.10009765625,0.5,1.6799999475479126,1998.0,-1.2802729289978743,6.400000095367432,155.0,2013.0,116.81905422359705,6.400000095367432,2013.0,15.0,141.0,1785542208000.0,-0.07599999755620956,2013.0
75.0,3036.02001953125,0.0,1.6610000133514404,2004.0,-1.2802699115127325,6.0,150.0,2019.0,116.81912236846983,6.0,2019.0,15.0,140.0,1785542214000.0,-0.03700000047683716,2019.0
77.0,3050.530029296875,0.0,1.5959999561309814,2013.0,-1.2802325282245874,6.0,154.0,2028.0,116.81924776174128,6.0,2028.0,14.199999809265137,138.0,1785542223000.0,-0.017000000923871994,2028.0
76.0,3065.550048828125,0.0,1.5490000247955322,2024.0,-1.2801611982285976,5.800000190734863,152.0,2039.0,116.81936007924378,5.800000190734863,2039.0,13.199999809265137,136.0,1785542234000.0,-0.010999999940395355,2039.0
75.0,3067.780029296875,0.0,1.5490000247955322,2025.0,-1.280140746384859,5.800000190734863,150.0,2040.0,116.8193622585386,5.800000190734863,2040.0,13.199999809265137,135.0,1785542235000.0,0.06599999964237213,2040.0
75.0,3074.0400390625,0.0,1.5210000276565552,2030.0,-1.2800844199955463,6.0,150.0,2045.0,116.81936485692859,6.0,2045.0,13.0,135.0,1785542240000.0,0.02199999988079071,2045.0
52.0,3084.070068359375,0.5,1.5019999742507935,2039.0,-1.2799978349357843,6.0,105.0,2054.0,116.81933811865747,6.0,2054.0,13.199999809265137,134.0,1785542249000.0,0.0,2054.0
52.0,3086.780029296875,0.5,1.4739999771118164,2042.0,-1.279977047815919,6.0,105.0,2057.0,116.81932537816465,6.0,2057.0,12.800000190734863,132.0,1785542252000.0,0.0,2057.0
54.0,3090.5,0.0,1.38100004196167,2046.0,-1.279986435547471,6.0,108.0,2061.0,116.8192930240184,6.0,2061.0,12.199999809265137,132.0,1785542256000.0,0.0,2061.0
0.0,3102.330078125,0.0,1.194000005722046,2056.0,-1.2800136767327785,6.199999809265137,0.0,2071.0,116.81918984279037,6.199999809265137,2071.0,11.600000381469727,132.0,1785542266000.0,0.024000000208616257,2071.0
57.0,3113.969970703125,0.5,1.2599999904632568,2064.0,-1.280038570985198,6.800000190734863,115.0,2079.0,116.81908749975264,6.800000190734863,2079.0,10.199999809265137,132.0,1785542274000.0,0.07699999958276749,2079.0
56.0,3126.110107421875,0.5,1.38100004196167,2073.0,-1.2800746969878674,7.400000095367432,113.0,2088.0,116.81898264214396,7.400000095367432,2088.0,13.0,131.0,1785542283000.0,0.0689999982714653,2088.0
55.0,3131.080078125,0.0,1.371999979019165,2077.0,-1.2800828274339437,7.400000095367432,110.0,2092.0,116.81893846951425,7.400000095367432,2092.0,13.800000190734863,128.0,1785542287000.0,-0.032999999821186066,2092.0
55.0,3137.159912109375,0.0,1.3250000476837158,2082.0,-1.280126329511404,7.0,110.0,2097.0,116.81890955194831,7.0,2097.0,14.399999618530273,128.0,1785542292000.0,-0.052000001072883606,2097.0
54.0,3142.06005859375,0.5,1.277999997138977,2087.0,-1.2801592703908682,7.0,109.0,2102.0,116.81893369182944,7.0,2102.0,14.800000190734863,127.0,1785542297000.0,-0.006000000052154064,2102.0
54.0,3143.35009765625,0.5,1.2690000534057617,2088.0,-1.2801594380289316,7.0,109.0,2103.0,116.81894534267485,7.0,2103.0,14.800000190734863,127.0,1785542298000.0,0.04100000113248825,2103.0
79.0,3153.8798828125,0.5,1.277999997138977,2094.0,-1.2801781296730042,6.800000190734863,159.0,2109.0,116.81903494521976,6.800000190734863,2109.0,15.0,128.0,1785542304000.0,-0.05000000074505806,2109.0
79.0,3165.429931640625,0.5,1.5399999618530273,2100.0,-1.280258847400546,6.199999809265137,159.0,2115.0,116.8190931994468,6.199999809265137,2115.0,15.800000190734863,125.0,1785542310000.0,-0.08500000089406967,2115.0
79.0,3176.889892578125,0.5,1.5859999656677246,2107.0,-1.2802540697157383,6.0,159.0,2122.0,116.81919545866549,6.0,2122.0,15.0,125.0,1785542317000.0,-0.04800000041723251,2122.0
80.0,3186.820068359375,0.5,1.6330000162124634,2112.0,-1.2802337016910315,5.800000190734863,161.0,2127.0,116.81928204372525,5.800000190734863,2127.0,15.199999809265137,128.0,1785542322000.0,-0.020999999716877937,2127.0
79.0,3194.8798828125,0.5,1.6610000133514404,2118.0,-1.280203526839614,5.800000190734863,159.0,2133.0,116.81934809312224,5.800000190734863,2133.0,15.0,129.0,1785542328000.0,-0.02199999988079071,2133.0
79.0,3196.35009765625,0.5,1.6610000133514404,2119.0,-1.280192630365491,5.800000190734863,159.0,2134.0,116.81935613974929,5.800000190734863,2134.0,14.800000190734863,129.0,1785542329000.0,0.009999999776482582,2134.0
80.0,3204.47998046875,0.5,1.6239999532699585,2123.0,-1.280120126903057,6.0,161.0,2138.0,116.81936192326248,6.0,2138.0,14.199999809265137,130.0,1785542333000.0,0.05999999865889549,2138.0
79.0,3212.679931640625,0.5,1.6239999532699585,2127.0,-1.2800482101738453,6.0,159.0,2142.0,116.81934549473226,6.0,2142.0,13.800000190734863,133.0,1785542337000.0,0.008999999612569809,2142.0
78.0,3220.679931640625,0.5,1.6419999599456787,2132.0,-1.2799889501184225,6.0,157.0,2147.0,116.8193070217967,6.0,2147.0,16.0,134.0,1785542342000.0,0.0,2147.0
77.0,3230.360107421875,0.5,1.6519999504089355,2138.0,-1.2800142634660006,6.199999809265137,155.0,2153.0,116.81922378949821,6.199999809265137,2153.0,16.0,134.0,1785542348000.0,0.01899999938905239,2153.0
79.0,3249.2900390625,0.5,1.6610000133514404,2149.0,-1.280066231265664,7.0,159.0,2164.0,116.81906151585281,7.0,2164.0,16.200000762939453,134.0,1785542359000.0,0.07500000298023224,2164.0
80.0,3264.360107421875,0.0,1.6519999504089355,2159.0,-1.2800937239080667,7.199999809265137,160.0,2174.0,116.81893033906817,7.199999809265137,2174.0,16.399999618530273,134.0,1785542369000.0,0.03400000184774399,2174.0
79.0,3265.570068359375,0.0,1.6519999504089355,2160.0,-1.28009925596416,7.199999809265137,158.0,2175.0,116.81892103515565,7.199999809265137,2175.0,16.600000381469727,134.0,1785542370000.0,-0.05299999937415123,2175.0
77.0,3268.080078125,0.5,1.6419999599456787,2162.0,-1.2801203783601522,7.199999809265137,155.0,2177.0,116.81891432963312,7.199999809265137,2177.0,16.799999237060547,134.0,1785542372000.0,-0.05000000074505806,2177.0
77.0,3271.3701171875,0.5,1.6239999532699585,2164.0,-1.2801467813551426,7.0,155.0,2179.0,116.81892815977335,7.0,2179.0,17.0,134.0,1785542374000.0,-0.023000000044703484,2179.0
78.0,3283.169921875,0.5,1.5579999685287476,2171.0,-1.2801919598132372,6.800000190734863,157.0,2186.0,116.81902388110757,6.800000190734863,2186.0,18.0,134.0,1785542381000.0,-0.03400000184774399,2186.0
77.0,3293.449951171875,0.5,1.5399999618530273,2177.0,-1.2802723422646523,6.199999809265137,155.0,2192.0,116.81906629353762,6.199999809265137,2192.0,18.600000381469727,133.0,1785542387000.0,-0.09200000017881393,2192.0
78.0,3297.320068359375,0.5,1.5490000247955322,2179.0,-1.2802848313003778,6.0,157.0,2194.0,116.81909873150289,6.0,2194.0,18.600000381469727,133.0,1785542389000.0,-0.10300000011920929,2194.0
77.0,3302.199951171875,0.5,1.5490000247955322,2183.0,-1.2802802212536335,6.0,155.0,2198.0,116.81914147920907,6.0,2198.0,17.799999237060547,133.0,1785542393000.0,-0.029999999329447746,2198.0
77.0,3315.52001953125,0.5,1.5299999713897705,2192.0,-1.2802486214786768,5.800000190734863,155.0,2207.0,116.81925723329186,5.800000190734863,2207.0,16.0,136.0,1785542402000.0,-0.00800000037997961,2207.0
77.0,3318.989990234375,0.0,1.5210000276565552,2194.0,-1.2802394852042198,5.800000190734863,154.0,2209.0,116.81928715668619,5.800000190734863,2209.0,15.600000381469727,136.0,1785542404000.0,-0.03700000047683716,2209.0
77.0,3330.239990234375,0.0,1.5119999647140503,2202.0,-1.280184080824256,5.800000190734863,154.0,2217.0,116.8193707242608,5.800000190734863,2217.0,13.199999809265137,138.0,1785542412000.0,-0.013000000268220901,2217.0
76.0,3341.590087890625,0.0,1.5019999742507935,2209.0,-1.2800829950720072,6.0,152.0,2224.0,116.8193725682795,6.0,2224.0,12.800000190734863,138.0,1785542419000.0,0.0430000014603138,2224.0
77.0,3355.27001953125,0.0,1.4930000305175781,2218.0,-1.2799957394599915,6.0,154.0,2233.0,116.8193040881306,6.0,2233.0,14.0,137.0,1785542428000.0,0.0,2233.0
79.0,3372.679931640625,0.5,1.5119999647140503,2228.0,-1.2800363078713417,6.400000095367432,159.0,2243.0,116.81915271095932,6.400000095367432,2243.0,14.199999809265137,135.0,1785542438000.0,0.039000000804662704,2243.0
78.0,3390.89990234375,0.5,1.5679999589920044,2238.0,-1.2800938077270985,7.199999809265137,157.0,2253.0,116.81899898685515,7.199999809265137,2253.0,15.399999618530273,134.0,1785542448000.0,0.09000000357627869,2253.0
77.0,3403.56005859375,0.5,1.5959999561309814,2247.0,-1.2801073025912046,7.0,155.0,2262.0,116.81888851337135,7.0,2262.0,18.0,133.0,1785542457000.0,-0.024000000208616257,2262.0
78.0,3404.929931640625,0.0,1.5859999656677246,2248.0,-1.280117779970169,7.0,156.0,2263.0,116.81888189166784,7.0,2263.0,18.200000762939453,133.0,1785542458000.0,-0.06199999898672104,2263.0
78.0,3407.760009765625,0.0,1.5679999589920044,2251.0,-1.2801418360322714,6.800000190734863,156.0,2266.0,116.81887158192694,6.800000190734863,2266.0,18.600000381469727,133.0,1785542461000.0,-0.04100000113248825,2266.0
78.0,3409.320068359375,0.0,1.5679999589920044,2252.0,-1.2801539897918701,6.800000190734863,156.0,2267.0,116.81887879036367,6.800000190734863,2267.0,18.600000381469727,133.0,1785542462000.0,-0.017999999225139618,2267.0
78.0,3421.760009765625,0.5,1.5210000276565552,2259.0,-1.2801542412489653,7.199999809265137,157.0,2274.0,116.81898197159171,7.199999809265137,2274.0,17.200000762939453,132.0,1785542469000.0,0.04600000008940697,2274.0
80.0,3426.8701171875,0.0,1.5210000276565552,2261.0,-1.2801614496856928,6.800000190734863,160.0,2276.0,116.81902723386884,6.800000190734863,2276.0,17.200000762939453,132.0,1785542471000.0,-0.17599999904632568,2276.0
78.0,3432.429931640625,0.5,1.5859999656677246,2264.0,-1.2802109029144049,6.800000190734863,157.0,2279.0,116.8190326821059,6.800000190734863,2279.0,17.0,132.0,1785542474000.0,-0.013000000268220901,2279.0
79.0,3439.610107421875,0.0,1.5679999589920044,2268.0,-1.28027125261724,6.400000095367432,158.0,2283.0,116.81905766017735,6.400000095367432,2283.0,17.399999618530273,134.0,1785542478000.0,-0.12099999934434891,2283.0
77.0,3442.06005859375,0.5,1.5770000219345093,2270.0,-1.280286842957139,6.199999809265137,155.0,2285.0,116.81904257275164,6.199999809265137,2285.0,17.399999618530273,135.0,1785542480000.0,-0.028999999165534973,2285.0
77.0,3444.030029296875,0.5,1.5679999589920044,2271.0,-1.2802882678806782,6.400000095367432,155.0,2286.0,116.81902471929789,6.400000095367432,2286.0,17.399999618530273,135.0,1785542481000.0,0.05400000140070915,2286.0
79.0,3455.93994140625,0.5,1.5859999656677246,2277.0,-1.280314503237605,6.0,159.0,2292.0,116.81892145425081,6.0,2292.0,17.399999618530273,135.0,1785542487000.0,-0.03700000047683716,2292.0
80.0,3459.739990234375,0.5,1.6239999532699585,2279.0,-1.2803225498646498,6.0,161.0,2294.0,116.81888834573328,6.0,2294.0,17.200000762939453,134.0,1785542489000.0,-0.08900000154972076,2294.0
79.0,3466.219970703125,0.5,1.6890000104904175,2283.0,-1.280335122719407,5.599999904632568,159.0,2298.0,116.81883151642978,5.599999904632568,2298.0,17.0,135.0,1785542493000.0,-0.07400000095367432,2298.0
79.0,3469.14990234375,0.5,1.7079999446868896,2285.0,-1.28034308552742,5.400000095367432,159.0,2300.0,116.81880678981543,5.400000095367432,2300.0,17.200000762939453,136.0,1785542495000.0,-0.0729999989271164,2300.0
79.0,3473.77001953125,0.5,1.7170000076293945,2288.0,-1.2803810555487871,5.199999809265137,159.0,2303.0,116.81879379786551,5.199999809265137,2303.0,17.399999618530273,139.0,1785542498000.0,-0.10700000077486038,2303.0
78.0,3479.47998046875,0.5,1.6979999542236328,2292.0,-1.2804198637604713,5.0,157.0,2307.0,116.81882330216467,5.0,2307.0,17.200000762939453,139.0,1785542502000.0,-0.0430000014603138,2307.0
78.0,3480.530029296875,0.5,1.6890000104904175,2293.0,-1.280419360846281,5.0,157.0,2308.0,116.81883268989623,5.0,2308.0,17.200000762939453,139.0,1785542503000.0,0.03700000047683716,2308.0
77.0,3486.31005859375,0.0,1.6419999599456787,2297.0,-1.2804000824689865,5.400000095367432,154.0,2312.0,116.81888138875365,5.400000095367432,2312.0,16.799999237060547,136.0,1785542507000.0,0.07900000363588333,2312.0
78.0,3495.679931640625,0.0,1.5859999656677246,2303.0,-1.2803714163601398,5.800000190734863,156.0,2318.0,116.81896051391959,5.800000190734863,2318.0,16.399999618530273,135.0,1785542513000.0,0.0820000022649765,2318.0
76.0,3506.47998046875,0.0,1.5299999713897705,2311.0,-1.2803070433437824,6.199999809265137,152.0,2326.0,116.81902455165982,6.199999809265137,2326.0,16.799999237060547,134.0,1785542521000.0,0.04399999976158142,2326.0
76.0,3507.840087890625,0.0,1.5299999713897705,2312.0,-1.280298912897706,6.199999809265137,152.0,2327.0,116.81903385557234,6.199999809265137,2327.0,16.799999237060547,133.0,1785542522000.0,0.02500000037252903,2327.0
77.0,3514.81005859375,0.0,1.5019999742507935,2317.0,-1.280269743874669,6.199999809265137,154.0,2332.0,116.81908942759037,6.199999809265137,2332.0,16.600000381469727,132.0,1785542527000.0,0.0020000000949949026,2332.0
76.0,3527.97998046875,0.0,1.465000033378601,2326.0,-1.2802313547581434,6.0,152.0,2341.0,116.81920065544546,6.0,2341.0,17.399999618530273,132.0,1785542536000.0,-0.014000000432133675,2341.0
53.0,3537.06005859375,0.0,1.4559999704360962,2333.0,-1.2802114058285952,6.0,106.0,2348.0,116.81927969679236,6.0,2348.0,16.0,133.0,1785542543000.0,-0.023000000044703484,2348.0
53.0,3538.080078125,0.0,1.4459999799728394,2334.0,-1.2802083883434534,6.0,106.0,2349.0,116.81928833015263,6.0,2349.0,15.800000190734863,133.0,1785542544000.0,-0.019999999552965164,2349.0
52.0,3547.739990234375,0.5,1.25,2341.0,-1.2801819015294313,5.800000190734863,105.0,2356.0,116.81936996988952,5.800000190734863,2356.0,16.0,132.0,1785542551000.0,-0.02800000086426735,2356.0
54.0,3556.7099609375,0.0,1.2410000562667847,2348.0,-1.280107805505395,5.800000190734863,108.0,2363.0,116.81940366514027,5.800000190734863,2363.0,15.800000190734863,133.0,1785542558000.0,0.020999999716877937,2363.0
54.0,3557.7900390625,0.0,1.2410000562667847,2349.0,-1.2800981663167477,5.800000190734863,108.0,2364.0,116.81940198875964,5.800000190734863,2364.0,15.800000190734863,133.0,1785542559000.0,0.04100000113248825,2364.0
52.0,3564.43994140625,0.5,1.25,2354.0,-1.280040331184864,6.0,105.0,2369.0,116.8193863146007,6.0,2369.0,16.0,133.0,1785542564000.0,0.019999999552965164,2369.0
52.0,3566.0,0.5,1.2410000562667847,2356.0,-1.2800280097872019,6.0,105.0,2371.0,116.81937918998301,6.0,2371.0,16.600000381469727,130.0,1785542566000.0,0.0,2371.0
53.0,3567.64990234375,0.0,1.2319999933242798,2358.0,-1.2800155207514763,6.0,106.0,2373.0,116.81937139481306,6.0,2373.0,17.0,127.0,1785542568000.0,0.0,2373.0
0.0,3574.169921875,0.0,1.2039999961853027,2365.0,-1.2799834180623293,6.0,0.0,2380.0,116.81932202540338,6.0,2380.0,16.399999618530273,127.0,1785542575000.0,0.0,2380.0
48.0,3583.77001953125,0.5,1.1100000143051147,2374.0,-1.2800068873912096,6.0,97.0,2389.0,116.81923929601908,6.0,2389.0,14.0,125.0,1785542584000.0,0.006000000052154064,2389.0
51.0,3592.330078125,0.0,1.1200000047683716,2381.0,-1.2800280097872019,6.400000095367432,102.0,2396.0,116.81916494853795,6.400000095367432,2396.0,13.800000190734863,122.0,1785542591000.0,0.039000000804662704,2396.0
0.0,3595.85009765625,0.0,1.128999948501587,2384.0,-1.2800369784235954,6.599999904632568,0.0,2399.0,116.81913477368653,6.599999904632568,2399.0,13.800000190734863,120.0,1785542594000.0,0.06199999898672104,2399.0
0.0,3600.739990234375,0.0,1.1380000114440918,2388.0,-1.2800549995154142,6.800000190734863,0.0,2403.0,116.8190950434655,6.800000190734863,2403.0,14.0,123.0,1785542598000.0,0.054999999701976776,2403.0
78.0,3612.489990234375,0.5,1.1660000085830688,2395.0,-1.280139572918415,6.800000190734863,157.0,2410.0,116.81903620250523,6.800000190734863,2410.0,14.600000381469727,121.0,1785542605000.0,0.017000000923871994,2410.0
79.0,3626.5400390625,0.0,1.5579999685287476,2404.0,-1.2802611105144024,6.400000095367432,158.0,2419.0,116.81904978118837,6.400000095367432,2419.0,15.199999809265137,122.0,1785542614000.0,-0.04800000041723251,2419.0
75.0,3632.510009765625,0.0,1.5770000219345093,2409.0,-1.28027711994946,6.199999809265137,150.0,2424.0,116.81910040788352,6.199999809265137,2424.0,15.600000381469727,124.0,1785542619000.0,-0.05900000035762787,2424.0
75.0,3635.22998046875,0.0,1.5490000247955322,2412.0,-1.2802658043801785,6.199999809265137,150.0,2427.0,116.81912362575531,6.199999809265137,2427.0,15.800000190734863,125.0,1785542622000.0,-0.0010000000474974513,2427.0
77.0,3641.6298828125,0.0,1.4279999732971191,2417.0,-1.2802481185644865,6.0,154.0,2432.0,116.81917928159237,6.0,2432.0,15.800000190734863,125.0,1785542627000.0,-0.014999999664723873,2432.0
77.0,3648.56005859375,0.5,1.4279999732971191,2420.0,-1.280231773853302,6.0,155.0,2435.0,116.81923937983811,6.0,2435.0,15.399999618530273,126.0,1785542630000.0,-0.032999999821186066,2435.0
76.0,3662.090087890625,0.0,1.3899999856948853,2429.0,-1.2801719270646572,5.800000190734863,152.0,2444.0,116.81934767402709,5.800000190734863,2444.0,14.199999809265137,126.0,1785542639000.0,-0.013000000268220901,2444.0
75.0,3665.0,0.0,1.371999979019165,2431.0,-1.2801557499915361,5.800000190734863,150.0,2446.0,116.81936820968986,5.800000190734863,2446.0,13.600000381469727,126.0,1785542641000.0,-0.00800000037997961,2446.0
75.0,3670.8701171875,0.0,1.343999981880188,2435.0,-1.2801044527441263,6.0,150.0,2450.0,116.8193760048598,6.0,2450.0,13.199999809265137,125.0,1785542645000.0,0.039000000804662704,2450.0
75.0,3680.27001953125,0.0,1.315999984741211,2443.0,-1.28002205863595,6.0,150.0,2458.0,116.81936653330922,6.0,2458.0,14.0,124.0,1785542653000.0,0.004000000189989805,2458.0
77.0,3685.27001953125,0.0,1.277999997138977,2447.0,-1.2799854297190905,6.0,154.0,2462.0,116.81934155523777,6.0,2462.0,15.399999618530273,123.0,1785542657000.0,0.0,2462.0
79.0,3691.2099609375,0.0,1.2970000505447388,2451.0,-1.2799804005771875,6.0,158.0,2466.0,116.81928908452392,6.0,2466.0,15.600000381469727,123.0,1785542661000.0,0.0,2466.0
76.0,3705.6298828125,0.0,1.38100004196167,2461.0,-1.28001619130373,6.400000095367432,152.0,2476.0,116.81916385889053,6.400000095367432,2476.0,15.199999809265137,125.0,1785542671000.0,0.03799999877810478,2476.0
74.0,3718.169921875,0.0,1.399999976158142,2470.0,-1.280060950666666,7.0,148.0,2485.0,116.81906352750957,7.0,2485.0,14.199999809265137,125.0,1785542680000.0,0.06199999898672104,2485.0
73.0,3732.409912109375,0.5,1.399999976158142,2480.0,-1.2801794707775116,6.800000190734863,147.0,2495.0,116.81901717558503,6.800000190734863,2495.0,16.600000381469727,125.0,1785542690000.0,-0.00800000037997961,2495.0
74.0,3743.090087890625,0.5,1.3899999856948853,2488.0,-1.2802699115127325,6.400000095367432,149.0,2503.0,116.81904391385615,6.400000095367432,2503.0,17.200000762939453,126.0,1785542698000.0,-0.05999999865889549,2503.0
73.0,3750.27001953125,0.0,1.38100004196167,2494.0,-1.280279466882348,6.0,146.0,2509.0,116.81910283863544,6.0,2509.0,17.0,129.0,1785542704000.0,-0.04699999839067459,2509.0
73.0,3751.18994140625,0.0,1.38100004196167,2495.0,-1.2802746053785086,6.199999809265137,146.0,2510.0,116.81910971179605,6.199999809265137,2510.0,17.0,130.0,1785542705000.0,0.009999999776482582,2510.0
73.0,3763.27001953125,0.5,1.343999981880188,2503.0,-1.2802405748516321,6.0,147.0,2518.0,116.81921197101474,6.0,2518.0,15.800000190734863,130.0,1785542713000.0,-0.014999999664723873,2518.0
76.0,3780.449951171875,0.0,1.343999981880188,2515.0,-1.2801903672516346,5.800000190734863,152.0,2530.0,116.81935572065413,5.800000190734863,2530.0,15.199999809265137,128.0,1785542725000.0,-0.020999999716877937,2530.0
75.0,3786.719970703125,0.0,1.3530000448226929,2518.0,-1.280139908194542,5.800000190734863,150.0,2533.0,116.81938488967717,5.800000190734863,2533.0,15.0,128.0,1785542728000.0,0.026000000536441803,2533.0
77.0,3792.639892578125,0.0,1.3619999885559082,2521.0,-1.280086850747466,6.0,154.0,2536.0,116.81939067319036,6.0,2536.0,15.0,127.0,1785542731000.0,0.05700000002980232,2536.0
